ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Mouse,Metadata_Series,Metadata_Slice,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,Children_Microglia_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,ObjectSkeleton_NumberBranchEnds_MorphologicalSkeleton,ObjectSkeleton_NumberNonTrunkBranches_MorphologicalSkeleton,ObjectSkeleton_NumberTrunks_MorphologicalSkeleton,ObjectSkeleton_TotalObjectSkeletonLength_MorphologicalSkeleton,Group
1,61,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,1516,2508,1626,4304,1560,4266,1590.308047,4283.674142,1516,2.94E-12,368781.1418,1240292.366,-5.46E-12,-127891.8245,-143687.5026,-69098118.72,143579.0264,-277225.7722,37410056.89,-55153868.66,1.674570041,1690,0.893814945,43.93439598,1,0.60446571,0.597168214,0.222934333,0.021988204,0.000588961,0.000116544,2.62E-08,9.25E-06,1.57E-08,281.383648,56.58480064,243.2593284,84.36136183,84.36136183,94.70912031,67.09797589,69.85699679,15.62049935,5.836121484,5.049509757,32.19937888,30.08914771,nan,nan,0.160461298,0.01386041,nan,-0.055647336,-0.001605724,-0.019832096,0.062473035,-0.00309803,0.010737193,-0.000406564,0.002451277,-0.006311543,0.000763835,-0.002069848,-65.68098835,178.6101731,0.89704142,1516,45947,1761345,76977293,26794,684182,23234272,925909112,617140,13906326,423585184,15263139252,1,1590.308047,4283.674142,0,61,32,37,9,1021.732118,WT_MD
1,62,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,1123,1720,1778,4495,1738,4452,1758.592164,4470.338379,1123,-1.33E-12,105679.211,-205078.412,-1.04E-12,-9844.022262,-246669.3637,-2704380.651,112691.4159,249097.1023,6705746.492,27190037.23,1.365398092,1234,0.417964057,37.8133311,1,0.652906977,0.732387137,0.173154869,0.000274634,0.001163953,6.23E-06,4.47E-10,-5.12E-08,-2.86E-10,106.531679,87.92123894,94.10437315,8.765825701,8.765825701,100.3485448,41.28567384,43.41658669,14.86606875,5.599960231,5,36.58198162,37.5065304,nan,nan,0.083797305,-0.004852556,nan,-0.007805722,-0.005836679,-0.001909539,0.089357564,0.005894124,0.004734868,0.000572902,0.008105004,-0.000843013,-0.000691103,-0.000239569,-35.1979242,138.8111832,0.910048622,1123,23125,581873,16129273,20594,414231,10018519,265319283,490352,9985459,236515147,6049169479,1,1758.592164,4470.338379,0,62,26,18,8,572.4285063,WT_MD
1,63,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,1138,1813,706,4588,669,4539,685.6652021,4558.768893,1138,1.59E-12,94291.442,206705.4339,6.64E-12,-31343.05185,-250191.2641,-5305745.76,188122.2188,-291752.9387,11593805.51,-6307584.264,2.450421617,1394,0.755638451,38.06503122,1,0.627688913,0.408093037,0.218072638,0.007592551,0.00250812,0.000429033,4.33E-07,3.44E-05,-1.04E-07,173.6632838,74.50337772,82.85715466,27.54222482,27.54222482,165.3095069,52.71254633,51.4781507,13,4.388600277,3.605551275,35.29334087,34.52613566,nan,nan,0.07280945,0.004731472,nan,-0.024202307,-0.005726859,-0.003600142,0.145263187,-0.006678203,0.00786682,-0.000126872,0.026348276,-0.006056385,-0.000211832,-0.000583868,-16.87296999,187.1959595,0.816355811,1138,18965,410347,10187993,22497,343574,6817238,157476512,632863,9015802,163287694,3445665616,1,685.6652021,4558.768893,0,63,23,22,7,590.9432272,WT_MD
1,64,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,1441,2784,284,4659,236,4601,260.5322693,4628.171409,1441,-2.05E-12,200532.7495,-115500.5522,2.05E-12,-155968.4705,-334577.6004,-37933960.96,283732.662,459431.0107,38973543.26,184333508.3,1.720533572,1669,0.894425757,42.83384391,1,0.517600575,0.581215046,0.233214468,0.024172625,0.000538757,3.18E-05,3.72E-09,4.44E-06,1.87E-09,280.051108,56.01094024,139.1622134,108.2362738,108.2362738,196.8998349,66.93891042,63.5295207,12.72792206,5.308265668,5,32.61625831,29.93618285,nan,nan,0.096573361,-0.001465292,nan,-0.075111918,-0.004244601,-0.012677577,0.136641107,0.005828548,0.013025007,0.001622857,0.000668385,-0.0181145,-0.002119148,-0.002680848,-37.53285712,176.509668,0.863391252,1441,35351,1067773,35918441,39154,804568,21025798,631796278,1347602,25043400,586554606,15886807494,1,260.5322693,4628.171409,0,64,36,39,9,1100.602181,WT_MD
1,65,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,807,1120,811,4782,776,4750,793.6889715,4765.50062,807,1.68E-12,56562.93185,-60422.66693,-1.61E-12,240.6555143,15675.10789,-208983.9744,49099.74969,48948.37341,2397323.821,768698.6234,1.194975977,849,0.363594197,32.05470812,1,0.720535714,0.836836907,0.162246209,0.000131873,0.000134149,5.88E-07,-3.03E-13,1.67E-09,-5.21E-12,70.09998005,60.83271083,70.09037404,-0.298210055,-0.298210055,60.84231684,33.49029234,34.525353,14.31782106,5.288009052,5,30.79023322,31.19813093,nan,nan,0.086853004,-0.003265999,nan,0.000369529,0.00084728,-0.000397642,0.075393206,0.002645784,0.004561483,5.15E-05,-0.000396537,0.000341926,-5.07E-06,1.32E-05,88.15501265,110.0832611,0.950530035,807,14275,309073,7407841,12509,221512,4815012,115674874,242997,4354776,94502928,2251884354,1,793.6889715,4765.50062,0,65,26,20,8,720.9676151,WT_MD
1,66,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,1026,1702,435,4874,389,4837,408.2426901,4857.793372,1026,1.88E-12,124630.5702,600310.5332,3.06E-12,39549.45029,416516.0953,11331624.01,85200.19493,-67969.849,9263841.943,65341947.24,1.522906902,1162,0.76989929,36.143378,1,0.602820212,0.656638957,0.199330815,0.007049185,0.00273213,0.000257665,1.84E-07,1.59E-05,-1.13E-07,145.3278931,59.18552319,121.4722906,-38.54722251,-38.54722251,83.04112566,48.22080764,48.91829923,13.89244399,5.028517109,4.472135955,31.68965517,30.7728512,nan,nan,0.118394045,0.017803589,nan,0.037570392,0.012352742,0.010491802,0.08093677,-0.002015802,0.008577269,0.001888758,-0.009452635,0.005941372,0.000850658,0.001362693,58.24800372,140.1248917,0.882960413,1026,19743,504539,15105453,21334,450073,12429659,393402847,528806,11752413,336960407,10960975287,1,408.2426901,4857.793372,0,66,15,13,4,357.8183304,WT_MD
1,67,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,1289,1806,1357,4937,1315,4894,1335.524438,4915.653995,1289,-2.70E-13,145769.4802,-156730.89,1.99E-12,30125.89915,151101.2788,9044043.195,144567.6819,303315.7518,15568976.49,29389420.42,1.477671163,1449,0.586322623,40.51179795,1,0.713732004,0.676740553,0.174741795,0.001315531,0.000410748,6.39E-06,-1.19E-10,1.10E-07,-3.05E-10,135.9972634,89.24491053,113.0872616,-23.37152765,-23.37152765,112.1549123,46.64714583,50.93132631,15.13274595,5.675213175,5.099019514,38.88774718,37.78780979,nan,nan,0.087732554,-0.002627376,nan,0.018131519,0.002533004,0.004222833,0.087009241,0.005084669,0.007269446,0.000382213,-0.001940612,0.002685447,0.000294497,0.00062432,45.57134262,154.7106781,0.88957902,1289,26456,688764,19963436,27912,603004,16302228,488707834,748974,16980278,471977638,14425457240,1,1335.524438,4915.653995,0,67,42,54,6,1252.011342,WT_MD
1,68,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,870,1218,354,5304,325,5262,338.1965517,5280.964368,870,2.95E-13,41113.38966,923.6709631,-2.00E-12,-3418.906897,-73236.85844,-568247.2951,98903.8954,88299.40549,3313378.088,5214942.265,1.353383644,957,0.766282543,33.28240382,1,0.714285714,0.738888788,0.184987825,0.005911175,0.000518162,5.60E-05,3.96E-09,1.38E-06,-8.69E-09,113.9143174,47.0250907,47.25676972,3.929778042,3.929778042,113.6826384,42.69226017,41.30375286,12.72792206,4.886147507,4.472135955,28,27.42993713,nan,nan,0.054318126,4.14E-05,nan,-0.004516986,-0.003280436,-0.000862938,0.130669699,0.00395512,0.005031683,0.000268492,0.009610044,0.000378591,-0.000184159,-3.09E-05,-3.373952194,121.6396103,0.909090909,870,11481,192623,3627993,16499,214311,3489501,63548727,411797,5392925,85943915,1515344933,1,338.1965517,5280.964368,0,68,4,4,4,151.296467,WT_MD
1,69,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,902,1624,1187,5339,1159,5281,1173.302661,5308.995565,902,8.08E-13,39606.37361,-7039.892454,-2.64E-12,-61104.78936,38136.04766,-5433794.243,211657.9823,-118912.5192,10888113.09,-13693418.99,1.953685881,1030,0.955503193,33.88896678,1,0.555418719,0.511853011,0.308828811,0.067281273,0.0002359,0.000166248,3.29E-08,4.22E-05,1.14E-09,256.2650323,22.29855513,43.90950512,67.74366891,67.74366891,234.6540823,64.03312047,59.20304046,10,3.958915186,3.605551275,19.91728177,18.88853838,nan,nan,0.048680161,-0.000288104,nan,-0.075103846,0.0015607,-0.007404293,0.26014865,-0.004866438,0.014836553,-0.000621282,0.01025789,-0.034987165,0.000997274,-0.003238282,-17.69323528,148.8111832,0.875728155,902,12901,224125,4331497,25252,300066,4564720,79965348,918602,9598214,130710120,2082326636,1,1173.302661,5308.995565,0,69,21,13,10,440.9310316,WT_MD
2,1,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,802,1287,768,156,729,123,747.3329177,139.5860349,802,8.46E-13,71548.11097,68992.5084,-4.83E-13,32650.52868,10517.33876,6186081.619,53232.56359,-41781.46005,4957610.086,-3966847.386,1.353893844,860,0.839203048,31.95525176,1,0.623154623,0.738610346,0.193998599,0.011118107,0.000128408,4.51E-06,-9.88E-11,-4.59E-07,-4.49E-11,120.0758539,35.51102215,89.21210844,-40.71138239,-40.71138239,66.37476757,43.83165137,45.22167622,11.3137085,4.696613705,4.242640687,24.03887493,23.83645012,nan,nan,0.111237043,0.003787617,nan,0.050762322,0.000577391,0.011992025,0.082761556,-0.002293759,0.009610573,-0.000271541,-0.002086591,0.008043925,-0.000635699,0.001769472,52.83383503,116.8111832,0.93255814,802,14703,341097,8945667,13302,276515,6865123,188058791,273860,6061957,155212633,4331943697,1,747.3329177,139.5860349,0,1,21,23,4,640.6539031,WT_MD
2,2,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,1205,1886,168,171,127,125,145.3443983,145.7518672,1205,-7.89E-13,120390.0747,273713.351,-3.82E-12,-54015.0249,-83324.44177,-9401695.582,143932.8083,-229009.5684,11551689.13,-10638830.34,1.285863761,1281,0.768022534,39.16955005,1,0.638918346,0.777687365,0.182037419,0.005798182,0.000513691,3.27E-05,4.43E-10,-2.41E-07,-4.22E-09,155.5553872,63.79970237,99.90877568,44.8257468,44.8257468,119.4463139,49.88873817,49.64876635,15,5.873925126,5.385164807,31.94334608,31.94988635,nan,nan,0.082911847,0.005430357,nan,-0.03719979,-0.001653122,-0.005373349,0.099125572,-0.004543453,0.006602134,-0.000175162,0.007303598,-0.007858014,0.0005464,-0.000861261,-38.8529433,139.5391052,0.940671351,1205,22105,525893,14337871,25006,404705,8848191,229019375,662854,9688823,192347845,4613115533,1,145.3443983,145.7518672,0,2,6,1,5,71.35533971,WT_MD
2,3,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,1195,1804,300,274,259,230,277.1389121,251.3046025,1195,-2.66E-12,120946.9406,217215.804,-4.30E-12,47757.43598,-124901.9404,7919436.186,138469.1247,-257094.5133,12194275.04,-46395629.72,1.387109641,1330,0.738073085,39.0066822,1,0.662416851,0.720923545,0.181660731,0.004624295,0.000430973,2.22E-05,5.37E-10,7.58E-07,2.11E-09,149.1735809,67.91099253,101.2108289,-39.96438158,-39.96438158,115.8737445,48.85465479,51.4003891,14.86606875,5.653372675,5,34.87429162,32.96325045,nan,nan,0.084695254,0.004400192,nan,0.033442997,-0.002530168,0.004640775,0.096965477,-0.005208025,0.007145823,-0.000786483,-0.002113152,0.00755705,-0.00058956,0.000974249,39.80234315,144.3259018,0.898496241,1195,21676,514126,13930594,25459,509556,12560884,345047922,680863,14127926,350281218,9569117096,1,277.1389121,251.3046025,0,3,11,5,6,221.8650101,WT_MD
2,4,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,773,1650,985,347,930,317,958.1203105,330.4100906,773,3.29E-12,149239.8111,-321061.6855,1.08E-12,54985.86158,-121635.1763,19760868.41,36655.00129,-1967.986081,9288952.057,-37910039.68,1.96405906,846,0.957569608,31.37218781,1,0.468484848,0.509149659,0.311105925,0.069373338,0.00094907,0.000403218,2.47E-07,0.000102384,-3.74E-08,222.0419748,18.44290544,193.0657324,-71.13306802,-71.13306802,47.41914786,59.60429176,56.32051136,8.544003745,3.696771769,3.605551275,16.87220756,17.17808159,nan,nan,0.24976162,-0.019325901,nan,0.09202208,-0.007321675,0.042782636,0.061344305,-0.00011846,0.020110749,-0.002952066,0.002308194,0.01129302,-0.000617345,0.005152027,67.83634591,138.1248917,0.913711584,773,21737,760491,29457521,10366,346481,13169057,534968153,175664,6412489,254600277,10606694713,1,958.1203105,330.4100906,0,4,11,11,4,296.1492825,WT_MD
2,5,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,1359,1924,85,379,33,342,57.25018396,360.7888153,1359,5.00E-12,212956.9375,279623.4897,-2.39E-12,10195.8028,213513.5571,1569227.921,106132.39,-135785.3901,11224698.53,-26883787.2,1.254469716,1423,0.713007896,41.59726603,1,0.706340956,0.797149575,0.172772002,0.003467431,0.000230084,5.95E-06,1.65E-10,2.29E-07,1.46E-10,157.4108628,77.38628761,156.7012049,-7.502430314,-7.502430314,78.09594554,50.18539434,51.2445119,17.02938637,6.510084353,5.830951895,33.79204698,35.18779052,nan,nan,0.115306258,0.004107003,nan,0.005520552,0.003136005,0.000625213,0.057465744,-0.001994364,0.00447215,-0.000290551,-0.001917786,0.001022749,6.74E-05,9.20E-05,84.59644644,146.3675324,0.955024596,1359,32956,1012146,35152840,25534,629400,19725038,695570256,585886,14455192,450965318,15791943064,1,57.25018396,360.7888153,0,5,11,8,7,172.610175,WT_MD
2,6,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,1112,1426,712,406,666,375,688.7850719,389.323741,1112,5.06E-12,156267.6322,-72107.06368,8.35E-14,19959.3741,-70933.21149,7911388.748,69813.45324,42222.58332,9311492.302,8471583.13,1.42381996,1214,0.7698946,37.62768095,1,0.779803647,0.702335989,0.182833029,0.005930404,5.97E-05,1.23E-06,-1.19E-12,2.66E-08,1.05E-11,144.4722336,58.83809498,140.5284462,-17.94907743,-17.94907743,62.78188241,48.07864119,50.24937811,13.89244399,5.495284336,5,30,30.68239755,nan,nan,0.126374502,-0.001748702,nan,0.016141257,-0.001720235,0.005753583,0.056458527,0.00102396,0.006771813,0.000184756,0.000878287,0.001793872,-5.63E-05,0.000632196,77.60783542,141.0538239,0.915980231,1112,25337,733573,23763545,15928,382880,11346128,374531894,297962,7403094,222011050,7390390512,1,688.7850719,389.323741,0,6,11,7,8,255.521865,WT_MD
2,7,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,1388,2009,334,521,293,472,314.0792507,496.9733429,1388,3.47E-12,139505.2824,-198154.3733,6.12E-12,5120.932277,72667.358,2132216.648,186260.0137,257963.6996,15310838.87,5798212.433,1.403627733,1562,0.506170089,42.03874984,1,0.690890991,0.712439614,0.169093099,0.000617232,0.000194842,1.14E-06,1.10E-11,-7.38E-11,-1.30E-11,134.5924533,100.1087687,100.5081285,-3.689432476,-3.689432476,134.1930934,46.40559506,48.37354649,17.08800749,6.233293739,5.385164807,39.71256728,40.02174782,nan,nan,0.072412196,-0.002760769,nan,0.002658093,0.001012432,0.000797376,0.096680903,0.003594057,0.005725726,5.82E-05,-0.000343706,0.000329476,0.000606429,0.0001113,6.177885731,156.4680374,0.888604353,1388,29258,756242,21624194,34663,735791,19174449,553582175,1051911,22687233,595004363,17225725161,1,314.0792507,496.9733429,0,7,34,34,10,868.2935185,WT_MD
2,8,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,1877,3312,1448,641,1376,595,1409.897709,619.8225892,1877,-1.96E-12,527730.3601,2641478.033,8.65E-12,33362.93713,2434036.979,13616036.46,253257.9222,-1622251.091,66035892.22,-541358374.5,2.346061034,2431,0.728851573,48.88630305,1,0.566727053,0.42624637,0.22167462,0.006428025,0.005386371,0.000131425,-4.71E-08,-9.34E-07,1.00E-07,283.2858355,132.7974263,281.156292,-17.77460689,-17.77460689,134.9269697,67.3243891,72.00694411,16.4924225,5.460180308,5,45,46.09510626,nan,nan,0.149790246,0.017305586,nan,0.009469689,0.015946541,0.002059007,0.071884374,-0.010628143,0.0099859,-0.001889557,-0.006627924,0.001532607,0.000853632,1.83E-05,83.16806084,235.2375901,0.772110243,1877,63626,2684506,129417782,46592,1612725,71332281,3588632829,1409792,47822777,2134277993,1.09E+11,1,1409.897709,619.8225892,0,8,19,12,9,293.320855,WT_MD
2,9,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,1186,2162,1545,745,1499,698,1523.831366,725.841484,1186,9.24E-13,119544.2732,-250690.6026,5.06E-12,9551.296796,439155.3767,2758887.76,146524.199,305749.0637,7738988.019,45570046.71,1.665260559,1422,0.470137984,38.8595175,1,0.548566142,0.600506626,0.189157706,0.000552347,0.002688433,9.42E-05,4.70E-08,1.46E-06,-6.22E-09,126.1072442,98.23379477,100.7961831,-8.05336998,-8.05336998,123.5448558,44.91899272,48.08326112,15.03329638,5.27245099,4.472135955,40.85966305,39.64518529,nan,nan,0.08498835,-0.00517519,nan,0.006790363,0.009065807,0.001653788,0.104169356,0.006311803,0.004639061,0.000793201,-0.018705866,9.66E-05,0.000801564,0.00028963,17.64981703,157.5391052,0.834036568,1186,29450,850828,26813426,33020,829483,24601813,799666837,1065850,27304105,823653811,27174516847,1,1523.831366,725.841484,0,9,31,27,10,834.7077326,WT_MD
2,10,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,1342,2438,1115,773,1062,727,1082.552906,746.6937407,1342,1.42E-14,233189.7437,1904813.064,4.66E-12,-31550.75559,-877814.613,-19884897,144475.1274,-512586.202,19211384.74,100178184.9,1.891690151,1653,0.668971947,41.33627304,1,0.550451189,0.528627799,0.20970151,0.003654136,0.005044115,0.000470706,7.25E-07,2.81E-05,3.06E-08,181.2712919,100.1481352,173.7628492,23.51025007,23.51025007,107.6565778,53.85481102,55.21775077,14.86606875,5.157504963,4.472135955,42.24448425,40.02961607,nan,nan,0.129480514,0.028871615,nan,-0.017518815,-0.013305203,-0.00822746,0.080220997,-0.007769367,0.007948792,0.00113146,0.008265218,-0.002288764,-0.000981676,-0.000653927,-72.2881351,178.6101731,0.811857229,1342,27582,800080,27934236,26429,511642,13581834,436136584,664961,11911590,283819046,8233689312,1,1082.552906,746.6937407,0,10,17,9,8,281.9066408,WT_MD
2,11,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,1229,2116,1851,841,1805,795,1826.646867,818.0593979,1229,1.13E-12,141448.7404,242152.6173,-5.07E-12,62045.77868,-343614.0815,15409830.81,146602.664,-542907.0608,16359851.9,-128713649.9,1.46401794,1325,0.7762345,39.55769711,1,0.580812854,0.683051739,0.190706823,0.006761226,0.001554425,0.000103853,4.04E-08,8.03E-06,1.06E-08,167.7176343,66.6610511,115.0925471,-50.48476703,-50.48476703,119.2861383,51.8023373,53.00943312,15,5.582803148,5,33.70793258,32.65848768,nan,nan,0.093647313,0.004573087,nan,0.041077923,-0.006489201,0.008301226,0.09705951,-0.010252878,0.008812999,-0.001977848,-0.001972042,0.008435466,-0.002306618,0.001572298,43.81084399,150.3675324,0.92754717,1229,26604,717342,21894204,28340,675518,18884054,585183998,800106,19638358,551024846,17003611162,1,1826.646867,818.0593979,0,11,32,38,4,1167.20016,WT_MD
2,12,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,1433,2310,1349,1017,1307,962,1327.165387,987.8339149,1433,1.72E-12,120247.8032,85024.13906,-4.52E-12,61625.36218,-256828.2217,13584994.83,284184.4717,-590060.9265,20497378.14,-118005181.9,1.532545464,1612,0.82035043,42.71477809,1,0.62034632,0.65250919,0.196948839,0.009975764,0.000712335,4.38E-05,-3.90E-09,-2.25E-06,-6.68E-09,212.6769655,69.55072113,83.91333092,-43.00443976,-43.00443976,198.3143557,58.33379336,57.38466694,15.23154621,5.8295904,5.385164807,34.10080959,33.35882999,nan,nan,0.058557802,0.001093772,nan,0.030010077,-0.003303903,0.004616586,0.138391037,-0.007590692,0.006965619,-0.00105935,0.002036373,0.00651813,-0.001187704,0.000886143,18.46827292,166.1248917,0.888957816,1433,28897,702967,19110313,37020,808148,20388960,566920610,1240556,27610280,696560700,19270023062,1,1327.165387,987.8339149,0,12,46,69,7,1887.439854,WT_MD
2,13,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,1261,2622,1505,1025,1448,979,1471.756542,1000.923077,1261,2.36E-12,271386.2585,1831358.316,-2.04E-12,-153092.6154,-1118252.498,-67188932.84,172641.5385,313918.9965,48062691.22,465299977.4,2.285264583,1573,0.916661122,40.06937816,1,0.480930587,0.437586093,0.279241515,0.040933572,0.004448824,0.001650882,4.34E-06,0.000287494,1.09E-06,303.6248312,48.4987192,215.2151138,121.405722,121.405722,136.9084365,69.69933499,65.60487787,13,4.750672454,4.123105626,31.45089863,27.85640873,nan,nan,0.170670193,0.032432887,nan,-0.096277337,-0.019803965,-0.033508307,0.108571322,0.005559425,0.023969713,0.006534769,0.005400266,-0.019659376,-0.003579158,-0.006626377,-53.93725425,190.2964646,0.801652893,1261,29957,983061,38079887,27645,503657,13159567,428737763,778705,12100735,264928569,7233411145,1,1471.756542,1000.923077,0,13,21,14,8,418.5046225,WT_MD
2,14,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,866,1368,1449,1138,1411,1102,1430.915704,1118.7194,866,8.24E-13,69410.84642,-81051.39194,9.52E-13,-20515.48383,-153013.2883,-2819109.321,64106.81409,130823.3624,3951765.328,21683485.37,1.302443648,925,0.687840391,33.2058044,1,0.633040936,0.767787537,0.178033992,0.003043331,0.001010957,2.33E-05,2.10E-09,9.60E-07,-2.89E-09,100.9757687,53.20166842,80.15109286,23.68993514,23.68993514,74.02634421,40.19467998,40,13.34166406,5.045263128,4.472135955,29.6542652,29.17578953,nan,nan,0.092553225,-0.003672533,nan,-0.027355583,-0.006933211,-0.004340685,0.085480767,0.00592776,0.006084676,0.001134531,0.002665354,-0.005290709,-0.001169405,-0.000771576,-48.68286069,119.0538239,0.936216216,866,17247,412897,10906815,14479,267844,5933216,145982692,306187,5542740,117568752,2752467792,1,1430.915704,1118.7194,0,14,27,29,6,676.2274976,WT_MD
