ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Mouse,Metadata_Series,Metadata_Slice,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Children_Microglia_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,ObjectSkeleton_NumberBranchEnds_MorphologicalSkeleton,ObjectSkeleton_NumberNonTrunkBranches_MorphologicalSkeleton,ObjectSkeleton_NumberTrunks_MorphologicalSkeleton,ObjectSkeleton_TotalObjectSkeletonLength_MorphologicalSkeleton,Group
2,10,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/11-5-4_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,11/5/2004,0,slice2,1008,1480,939,1633,902,1593,921.1121032,1613.777778,1008,1.63E-13,75416.33234,-71529.6509,4.02E-12,21575.11111,139224.7231,3258549.1,99326.22222,147076.5732,5297192.92,25640096.01,1.218289185,1055,0.663563261,35.82492793,1,0.681081081,0.820823178,0.17197987,0.002357281,0.000531096,5.82E-06,-1.19E-11,-6.51E-09,-3.23E-10,111.1479834,62.20772551,74.81779002,-21.40388007,-21.40388007,98.53791887,42.17069758,42.94182111,14.2126704,5.597511731,5,32.52491142,31.54874971,nan,nan,0.074223998,-0.002217353,nan,0.021234008,0.004315837,0.003181579,0.097755872,0.004559237,0.005172068,0.000788511,-0.003739091,0.004137428,0.000727733,0.000522038,30.50440299,124.2253967,0.955450237,1008,19265,443611,11289539,20944,421859,10181167,269455097,534496,11258985,278770277,7507420563,0.684071336,0.076513174,0.16129344,0.064975736,0.015766838,0.030834811,0.027915194,0.022496348,0.029191788,0.02222869,0.00830543,0.022254051,0.004550746,0.01671339,0.001619476,0.017954208,0.010224605,0.007624196,0.003505432,0.001821285,0.003331334,0.004809486,0.012135466,0.009847033,0.004731448,0.01016005,0.003201449,0.002660519,0.00183083,0.010028691,1,921.1121032,1613.777778,0,10,30,25,7,839.5361591,KO
2,11,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/11-5-4_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,11/5/2004,0,slice2,1409,2250,119,1720,74,1670,92.94038325,1692.525905,1409,-3.55E-13,156420.9922,486406.2319,5.08E-12,-75033.82399,-504761.7448,-19555635.3,214313.3045,-73152.79407,22594989.64,124011858.4,1.435707894,1515,0.777923362,42.35557246,1,0.626222222,0.696520514,0.186741472,0.006564218,0.000940791,3.51E-05,-4.40E-09,-2.51E-06,4.61E-09,188.6378593,74.48087504,111.0156084,53.25324627,53.25324627,152.103126,54.93819936,57.48912941,16.2788206,6.092829044,5.385164807,33.65722788,34.5209212,nan,nan,0.078790354,0.006527121,nan,-0.037795065,-0.006773435,-0.006990994,0.107951118,-0.000981643,0.008077541,0.001181068,0.008852815,-0.007995474,-0.000623306,-0.0012832,-34.45232195,159.4386002,0.930033003,1409,26687,661883,18948071,31739,526115,11562413,297833189,929263,14147035,281763605,6588700633,0.54281226,0.097962725,0.161736721,0.05781478,0.060419659,0.006246389,0.014102492,0.024328638,0.031534954,0.014813539,0.001415269,0.005317604,0.006902442,0.008246843,0.013736049,0.020436271,0.01690924,0.008297878,0.007060986,0.004897922,0.015040427,0.006331405,0.003135972,0.008858814,0.010761702,0.00235829,0.006520572,0.006321433,0.008931948,0.002170788,1,92.94038325,1692.525905,0,11,28,26,6,833.8376744,KO
2,12,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/11-5-4_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,11/5/2004,0,slice2,1187,2074,630,1829,596,1768,612.2737995,1794.902275,1187,6.32E-13,68214.01516,-13598.25262,9.83E-12,-26577.23926,-262918.3955,-1941027.922,256914.6639,4466.250625,8926438.955,10528965.07,1.877280024,1445,0.867363419,38.87589664,1,0.572324012,0.532685581,0.230756446,0.019359992,0.002777665,0.000963259,1.57E-06,0.000129439,4.53E-08,219.5336529,54.37424859,57.46757807,22.39026054,22.39026054,216.4403234,59.2666723,61.18823416,15,5.17551603,4.242640687,33,29.4955586,nan,nan,0.048414135,-0.000280128,nan,-0.018862899,-0.005416194,-0.001160592,0.182342311,9.20E-05,0.005337355,0.000182729,0.036452044,-0.008975744,-0.000181601,-0.000474021,-7.865913246,167.3380951,0.821453287,1187,19317,382575,8432553,31933,493094,9164194,190961912,1115985,16735806,293305610,5728862340,0.403668627,0.041031729,0.159070651,0.075380028,0.04114867,0.012634941,0.036596847,0.036727917,0.033563995,0.010404656,0.016746823,0.009339269,0.009154167,0.007257594,0.017348043,0.018361017,0.013625704,0.017542124,0.011065581,0.005821172,0.000757292,0.0092505,0.002937785,0.009790319,0.010587877,0.013375499,0.011326499,0.008629121,0.005108756,0.003702444,1,612.2737995,1794.902275,0,12,35,37,8,1141.714879,KO
2,13,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/11-5-4_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,11/5/2004,0,slice2,769,1014,909,1862,883,1823,894.9401821,1842.292588,769,1.10E-12,32795.24837,20899.39772,-4.43E-12,4182.459038,8313.078324,468389.0041,69517.16775,-45078.16069,2106189.726,-1367060.807,1.164548339,794,0.733575589,31.29091258,1,0.758382643,0.858702011,0.173011775,0.004056161,9.68E-05,2.39E-06,-2.88E-11,-1.03E-07,-2.20E-11,91.01106189,42.03499289,42.64661687,-5.438828398,-5.438828398,90.39943791,38.15988719,38.05259518,12.72792206,5.080277371,4.472135955,25,25.93375959,nan,nan,0.055457239,0.001274436,nan,0.007072599,0.000506928,0.001029977,0.117554536,-0.002748846,0.004631466,-0.000108404,-0.00096725,0.001081645,0.000181243,0.000142525,6.416246169,106.0832611,0.968513854,769,9182,142430,2504702,14836,181327,2856035,50877205,355742,4363927,68128231,1203981817,0.676188681,0.069733125,0.164766004,0.085330434,0.021660268,0.010787318,0.026300134,0.010883601,0.020111324,0.025608034,0.012476309,0.01109802,0.006459198,0.016526195,0.003394701,0.015351772,0.012251711,0.013010203,0.006733304,0.007579726,0.001005668,0.002179809,0.006735621,0.00579815,0.010592603,0.011038749,0.008971145,0.00248347,0.002170661,0.002342776,1,894.9401821,1842.292588,0,13,8,4,6,263.1076522,KO
2,14,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/11-5-4_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,11/5/2004,0,slice2,912,1372,654,2032,626,1983,637.879386,2010.281798,912,3.55E-13,40984.73246,90579.60213,6.37E-12,31551.99781,90929.06307,3471306.279,155706.5779,-178870.4615,7291477.943,1282348.562,1.759002683,1043,0.894026941,34.07630357,1,0.664723032,0.568503965,0.236480588,0.024780664,0.001707561,0.000352577,2.73E-07,5.51E-05,2.29E-08,179.6181004,36.05219599,44.93939962,-34.59648882,-34.59648882,170.7308968,53.608671,51,12,4.35829533,4,25.223705,24.01739236,nan,nan,0.049275657,0.003606146,nan,0.037934747,0.003620059,0.004576236,0.187204931,-0.007121173,0.009612383,5.60E-05,-0.022065146,0.013647454,-0.000596682,0.001419053,14.40673517,141.9827561,0.874400767,912,10834,169686,3080092,24881,327123,5469905,104100135,834505,11456127,197176009,3834015819,0.446304181,0.069410422,0.12875149,0.100870761,0.029701781,0.028143996,0.019636381,0.052070856,0.023140755,0.015022652,0.015975583,0.011734967,0.006600488,0.009400189,0.012458111,0.014920847,0.007900578,0.01345232,0.007225405,0.004610044,0.004666353,0.003909032,0.009429091,0.010397813,0.01448233,0.002177673,0.006824939,0.009522435,0.001855395,0.002587432,1,637.879386,2010.281798,0,14,16,22,4,696.4823315,KO
2,15,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/11-5-4_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,11/5/2004,0,slice2,888,1254,1294,2322,1256,2289,1275.337838,2304.286036,888,-5.68E-13,74460.64865,-29259.11395,-5.22E-13,-18264.81081,-14489.33053,-3164126.816,57905.34685,29220.626,3670794.864,5063060.668,1.164274747,926,0.681962321,33.62494187,1,0.708133971,0.858903796,0.167861268,0.002586824,2.82E-05,3.88E-07,-4.55E-13,-8.23E-09,-1.20E-12,97.11261034,51.9481954,83.85208181,20.56848064,20.56848064,65.20872393,39.41829227,39.69886648,14.14213562,5.546793996,5,28.22162605,28.83003861,nan,nan,0.09442802,-0.00124517,nan,-0.023162703,-0.000616618,-0.004518715,0.073433248,0.001243532,0.005242292,0.000242643,-6.04E-06,-0.003265561,-0.000233415,-0.000522259,-57.19006713,113.9827561,0.958963283,888,17172,406530,10711968,13574,244227,5493339,139248339,265398,4603051,99406519,2423658907,0.714333914,0.041222883,0.171896201,0.079731371,0.012318754,0.001781368,0.044581952,0.001877581,0.02046016,0.019588643,0.00639829,0.009228235,0.01272421,0.022503828,0.011846997,0.009368378,0.003529758,0.008256268,0.007459431,0.006276665,0.008819632,0.006263875,0.004546836,0.003790587,0.000416196,0.009900298,0.005061716,0.003064058,0.003690993,0.006705499,1,1275.337838,2304.286036,0,15,17,21,4,902.5777907,KO
2,16,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/11-5-4_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,11/5/2004,0,slice2,1207,1620,1865,2492,1820,2456,1840.604805,2472.535211,1207,-3.07E-12,157292.4921,203450.9739,1.93E-12,-30599.70423,-204610.2873,-8091247.946,94534.25352,-54360.31412,10040818.89,10558246.57,1.227848426,1259,0.718622903,39.20204243,1,0.745061728,0.814432774,0.172857136,0.003620397,0.000267449,1.09E-05,5.65E-10,6.49E-07,-1.79E-10,140.6317187,68.0068444,130.3168949,25.35186763,25.35186763,78.3216682,47.43529803,47.50789408,16.1245155,6.178755772,5.656854249,33.08189482,32.98650497,nan,nan,0.107967601,0.004019681,nan,-0.021004033,-0.004042586,-0.004601439,0.064889535,-0.001074023,0.005710147,0.000172829,0.002535312,-0.002836048,-0.000229988,-0.000478842,-67.86024273,136.4680374,0.958697379,1207,24870,669734,20485152,19958,380631,9608581,279013155,424544,7681341,182581635,5015139513,0.680903912,0.055935384,0.168168231,0.089178634,0.007841144,0.020814608,0.023242591,0.009727233,0.019088063,0.01648477,0.016321369,0.010384539,0.014736407,0.023376408,0.012538588,0.013805267,0.008823934,0.008127087,0.004497165,0.003016203,0.005366248,0.005529666,0.005510297,0.005495178,0.00707568,0.003003274,0.006981924,0.010991549,0.000792818,0.005321596,1,1840.604805,2472.535211,0,16,12,10,4,266.3086616,KO
2,17,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/11-5-4_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,11/5/2004,0,slice2,1535,3136,1572,2634,1516,2578,1541.348534,2606.525081,1535,1.10E-12,314692.5342,903622.6765,9.72E-12,192007.0814,751574.8136,64056758.45,255420.7844,153540.9086,56114692.58,253920394.6,1.720358235,1821,0.900345529,44.2088532,1,0.489477041,0.581274283,0.241960474,0.027194805,0.000927401,0.000137357,3.52E-08,1.24E-05,-3.41E-08,312.2719188,59.13740927,205.0114229,-125.0860465,-125.0860465,166.3979051,70.68486897,66.4003012,14.56021978,5.510489749,5,33.96691554,30.76034051,nan,nan,0.13355793,0.009788501,nan,0.081489281,0.008141441,0.017710867,0.108402544,0.001663233,0.015514988,0.001791919,-0.005648464,0.017262426,0.00084155,0.003367295,49.38711952,182.1665222,0.842943438,1535,38910,1301004,49836156,43786,1301918,47597016,1912912532,1504420,49242418,1884835156,77558648428,0.443280268,0.02595236,0.141509894,0.1005614,0.03305707,0.011706483,0.012236824,0.064007035,0.029166402,0.012233409,0.013994437,0.007298744,0.014994994,0.008161916,0.010593778,0.012977469,0.006235043,0.010037724,0.009764097,0.002703755,0.007124758,0.007068206,0.012645779,0.001594931,0.008865288,0.000633302,0.008323376,0.005257893,0.006740012,0.000320603,1,1541.348534,2606.525081,0,17,50,65,9,1711.616476,KO
2,18,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/11-5-4_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,11/5/2004,0,slice2,831,1394,582,2627,548,2586,565.0974729,2606.197353,831,-6.54E-13,49749.10469,-2593.341709,-3.14E-12,-31540.98556,40180.1115,-3818398.759,83987.63418,-56537.28488,4429036.466,-7264151.298,1.343975959,899,0.835762251,32.52786593,1,0.596126255,0.744060929,0.193663904,0.010802868,0.000106855,1.30E-05,3.64E-10,8.72E-07,3.17E-10,123.6531105,37.2815933,59.86655198,37.95545795,37.95545795,101.0681518,44.47976808,42.54409477,12,4.794580593,4.242640687,25.07430337,24.42346193,nan,nan,0.072041579,-0.000130274,nan,-0.045674438,0.002018406,-0.00665393,0.121622325,-0.002840092,0.007718025,-0.000439118,1.68E-05,-0.009812933,0.000444863,-0.00114896,-30.75427455,118.4680374,0.9243604,831,14208,292670,6702492,16784,255423,4872797,105954609,422980,5901263,104492745,2135937209,0.581848588,0.028420238,0.167118425,0.111440452,0.012448048,0.002624245,0.002319429,0.039582192,0.026491679,0.002262597,0.01714058,0.00239389,0.005569853,0.014138643,0.013728112,0.009875544,0.00629449,0.004886797,0.005457089,0.004350599,0.003177001,0.011760007,0.018691792,0.011260601,0.004970045,0.004201849,0.002560118,0.006725458,0.003543067,0.004982178,1,565.0974729,2606.197353,0,18,16,18,6,569.1736733,KO
2,19,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/11-5-4_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,11/5/2004,0,slice2,1084,1786,90,2699,52,2652,70.23616236,2675.718635,1084,4.23E-13,84283.54244,61061.92092,-1.33E-12,-20617.97048,386135.8532,-3786608.392,138025.1836,-378686.9834,9929550.366,-70408817.86,1.465626957,1216,0.683438688,37.1509309,1,0.606942889,0.682301861,0.189189899,0.003323226,0.002268957,8.12E-05,1.87E-08,-3.16E-07,2.94E-08,133.7858334,71.29601713,77.75234542,19.02026797,19.02026797,127.3295051,46.26633047,48.84669897,14.2126704,5.292423773,5,33.85443955,33.77478755,nan,nan,0.071727256,0.001578328,nan,-0.017546373,0.009980836,-0.002972778,0.117462643,-0.009788298,0.00779546,-0.001678899,-0.006271766,-0.00573921,0.00228214,-0.000979883,-18.74950656,141.2964646,0.891447368,1084,19768,444776,11246086,25711,448252,10183630,263510116,747855,12281258,274883632,7105529090,0.578454177,0.11229297,0.137101135,0.043728047,0.044268638,0.03596333,0.001943782,0.023570496,0.054222799,0.011885568,0.011368055,0.002277383,0.008408784,0.019044797,0.014611298,0.015185345,0.008792877,0.005493362,0.015612672,0.011226994,0.005088987,0.008464546,0.005946454,0.007320083,0.01164728,0.004949605,0.005880345,0.010985268,0.003314491,0.003492679,1,70.23616236,2675.718635,0,19,13,11,8,307.7350689,KO
2,20,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/11-5-4_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,11/5/2004,0,slice2,1035,1520,1684,2976,1644,2938,1666.944928,2953.113043,1035,-2.10E-12,105727.8609,-424626.7458,3.72E-12,26370.44348,-152413.6294,4718756.631,91949.77391,315600.6157,7558995.226,23641585.9,1.363202477,1109,0.657497287,36.30155546,1,0.680921053,0.733566742,0.184534187,0.002589436,0.002110088,3.76E-05,-9.46E-09,-1.86E-06,4.78E-09,121.8302039,69.16267993,102.1525226,-25.47868935,-25.47868935,88.84036127,44.15068813,44.82186966,14,5.26633872,5,34.13964949,33.26564112,nan,nan,0.098698089,-0.012321298,nan,0.024617091,-0.004422552,0.004256048,0.085836098,0.009157712,0.006817781,0.000662804,0.009677748,0.004931782,0.000450812,0.000563949,52.32040141,133.1543289,0.933273219,1035,23748,650624,19355730,15642,385275,10890631,328401105,328348,8646597,251026613,7658514171,0.61108599,0.068776219,0.163221687,0.052539768,0.038868004,0.05535288,0.015035297,0.029401795,0.034149132,0.01292947,0.016743177,0.016091489,0.001722444,0.002625572,0.011355955,0.010372728,0.017083572,0.003698828,0.006395404,0.016716035,0.006161165,0.003628484,0.015152784,0.004460994,0.004832726,0.003442823,0.006795206,0.002274414,0.002200703,0.003831641,1,1666.944928,2953.113043,0,20,41,41,10,1293.780898,KO
2,21,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/11-5-4_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,11/5/2004,0,slice2,2396,4864,354,3048,278,2984,310.1110184,3013.909015,2396,-3.47E-12,846724.4691,8081680.826,-9.92E-12,-504091.798,-4134475.215,-397690524.9,634700.1653,431364.8648,275480175.2,3660925781,2.073548507,2972,0.905738889,55.23297882,1,0.492598684,0.482265062,0.258051231,0.032205282,0.003298235,0.000963318,1.52E-06,0.000104023,7.92E-07,524.1364207,94.15432825,353.3908469,210.3888973,210.3888973,264.899902,91.57610349,90,18.35755975,6.491770447,5.830951895,39.81268739,38.81326129,nan,nan,0.147492006,0.02875972,nan,-0.087808388,-0.014713072,-0.028912444,0.110559225,0.001535068,0.020027646,0.005437347,0.007964474,-0.016799036,-0.002102788,-0.005473631,-50.93821005,249.8650071,0.806191117,2396,76938,3317282,168981354,71662,1797048,62708360,2698755078,2778040,59483280,1741252424,62820287346,0.376627401,0.049871542,0.13342945,0.083414865,0.042984403,0.011476853,0.024592369,0.045959622,0.0342941,0.030982251,0.003020718,0.007237752,0.003757726,0.011057423,0.017380359,0.016907158,0.012368186,0.002458314,0.012974004,0.0057456,0.005358332,0.00818466,0.002207428,0.007052471,0.009310128,0.00295977,0.001921368,0.013487775,0.009727561,0.004259215,1,310.1110184,3013.909015,0,21,23,18,7,621.2985656,KO
2,22,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/11-5-4_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,11/5/2004,0,slice2,2319,6138,174,3099,112,3000,139.7891332,3048.979301,2319,-4.15E-12,460447.8862,975484.1952,-5.12E-13,623829.8784,1242680.712,267836990.4,1350799.006,462401.5913,464718222.2,2146821331,2.823289414,2994,0.95745675,54.33822323,1,0.377810362,0.354196773,0.336803159,0.081236325,0.000511801,4.22E-05,-6.14E-09,-1.19E-05,8.49E-10,721.0038001,60.04272542,198.5545003,-269.0081407,-269.0081407,582.4920252,107.4060557,109.4166349,17.08800749,5.542212049,5,38.74248251,30.99489646,nan,nan,0.085620742,0.003766764,nan,0.116001786,0.004798524,0.021476738,0.251182417,0.001785531,0.037263827,0.00357473,-0.008171515,0.068223056,0.004469792,0.014157394,27.24385173,286.8355698,0.774549098,2319,64443,2251263,89127027,113583,3780203,146179353,6182047103,6914015,253706389,10452361579,4.6272E+11,0.24662901,0.018983118,0.114987236,0.053640838,0.021566854,0.009471484,0.06217171,0.029751212,0.029414379,0.018156921,0.011403914,0.006034706,0.032650867,0.011149537,0.020295732,0.018350159,0.010194931,0.006067735,0.010693013,0.003549065,0.00475165,0.007415514,0.009137863,0.012745533,0.012319512,0.002587316,0.001186839,0.009006205,0.007562551,0.002049718,1,139.7891332,3048.979301,0,22,30,22,10,624.8427228,KO
2,23,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/11-5-4_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,11/5/2004,0,slice2,1140,1764,1519,3158,1477,3116,1496.002632,3136.378947,1140,-3.50E-12,116010.9921,141719.1237,5.68E-13,-35723.13684,-41406.04665,-6072009.526,107236.2947,-85368.25418,8130451.177,-12650536.17,1.244807535,1203,0.698312348,38.0984656,1,0.646258503,0.803337039,0.171781538,0.003067903,0.00010609,2.89E-06,-4.43E-11,-1.54E-07,2.44E-11,129.4870077,66.34394571,101.7640282,31.33608495,31.33608495,94.06692521,45.51694325,45.79301257,15.23154621,5.92249268,5.385164807,32.7835383,32.58071717,nan,nan,0.089266691,0.003229731,nan,-0.027487794,-0.00094363,-0.004098433,0.082514847,-0.001945514,0.005487823,-0.000252896,0.002057114,-0.005018847,0.000144333,-0.000560167,-48.50086825,133.5391052,0.947630923,1140,21663,527665,14577771,23232,405746,9354184,249948272,580680,9493080,205725818,5227404606,0.691873492,0.021196088,0.173908946,0.083910361,0.017776349,0.024514553,0.034138848,0.00855149,0.010994159,0.00365907,0.007542779,0.012836928,0.017088022,0.026724802,0.004527749,0.02042824,0.009597628,0.002911567,0.0095296,0.006108265,0.00545108,0.003411533,0.007842994,0.005623544,0.012267892,0.006529789,0.002321701,0.007300661,0.004363285,0.000647195,1,1496.002632,3136.378947,0,23,16,11,7,498.2153029,KO
2,24,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/11-5-4_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,11/5/2004,0,slice2,1302,1980,665,3200,599,3170,633.4339478,3184.558372,1302,6.99E-12,330007.8195,-1041867.87,-2.69E-12,23904.51997,-234240.5673,14431267.44,60539.06375,131603.8364,9940057.481,-7268668.254,1.611304176,1400,0.90777228,40.71557303,1,0.657575758,0.620615285,0.230383413,0.026063501,0.00070429,0.000230232,9.22E-08,3.63E-05,9.75E-09,255.0783062,44.88089751,253.462227,-18.35984637,-18.35984637,46.49697677,63.88468439,65.37583651,14.31782106,5.440393124,5,28.88999827,26.7972827,nan,nan,0.194671449,-0.017032766,nan,0.014101264,-0.003829435,0.006538401,0.035711964,0.002151499,0.00450356,-9.13E-05,0.000866401,0.000839197,-1.93E-05,0.000285381,84.96964818,162.3675324,0.93,1302,44833,1873785,86206891,18955,676600,28691272,1330296286,336493,12414408,529039128,24422060358,0.387870353,0.026159598,0.166568621,0.077509511,0.020534054,0.003342782,0.045513151,0.05100802,0.033362603,0.005778719,0.007711692,0.001183462,0.005235312,0.01221547,0.018790487,0.019499576,0.00624859,0.009756798,0.006486753,0.000834078,0.005460226,0.009412359,0.000771343,0.009017189,0.013022258,0.003420473,0.008413395,0.007906657,0.004022259,0.000701453,1,633.4339478,3184.558372,0,24,25,33,4,1081.246838,KO
2,25,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/11-5-4_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,11/5/2004,0,slice2,909,1333,187,3278,156,3235,170.5973597,3255.09791,909,1.53E-12,53850.63366,27456.63569,1.84E-12,-25006.16502,40434.08934,-2549352.582,95274.28603,-77374.53094,4598471.364,-5033180.357,1.309975294,974,0.778928269,34.02021085,1,0.68192048,0.763373175,0.180477246,0.006176803,0.000121009,1.28E-05,5.01E-10,9.59E-07,-5.77E-11,117.7472626,46.30655444,59.24162119,27.50953247,27.50953247,104.8121959,43.40456429,44.28317965,13.41640786,5.169375781,5,28.17445652,27.2195678,nan,nan,0.065172301,0.001102142,nan,-0.030263512,0.001623073,-0.003394206,0.115304946,-0.003105906,0.006122402,-0.000222264,0.001342855,-0.007704624,0.00046843,-0.000704533,-25.18305389,122.3259018,0.933264887,909,13269,247543,5213085,18269,241673,4285483,88008293,462443,5667929,94910319,1875092585,0.590196199,0.024185348,0.193215819,0.086787807,0.005590577,0.012983704,0.004615821,0.021771161,0.033324387,0.008346398,0.014396907,0.006517017,0.025490469,0.024486307,0.002647576,0.015782659,0.002668238,0.00405292,0.012087512,0.00282551,0.006580754,0.009830237,0.009132624,0.002745114,0.008170999,0.002822626,0.004726585,0.009827095,0.002335588,0.001527554,1,170.5973597,3255.09791,0,25,35,36,7,1072.24684,KO
