ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Mouse,Metadata_Series,Metadata_Slice,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,Children_Microglia_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,ObjectSkeleton_NumberBranchEnds_MorphologicalSkeleton,ObjectSkeleton_NumberNonTrunkBranches_MorphologicalSkeleton,ObjectSkeleton_NumberTrunks_MorphologicalSkeleton,ObjectSkeleton_TotalObjectSkeletonLength_MorphologicalSkeleton,Group
1,1,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,10/5/2005,0,slice1,717,1430,1886,401,1860,346,1871.923291,374.2287308,717,4.55E-13,21274.78103,-408.8062573,-1.69E-12,-349.4198047,30783.22988,547521.5921,142482.4881,157694.3427,3066750.66,9032923.099,2.968343899,1018,0.922330237,30.21444611,1,0.501398601,0.336888189,0.318538753,0.055590206,0.001595103,0.000259429,4.01E-08,-4.21E-08,1.62E-07,198.721751,29.67053518,29.67194007,0.48733585,0.48733585,198.7203461,56.38748102,55.10898293,8.062257748,3.038142836,2.828427125,23.52419149,21.78826663,nan,nan,0.041383459,-2.97E-05,nan,-0.000679687,0.002236229,0.001485401,0.277155294,0.01145561,0.008319955,0.00091519,-0.013588642,-0.013380347,-0.000378142,-0.000342485,-0.165171496,163.5391052,0.7043222,717,8549,123207,1975955,20240,240978,3500428,57278310,713832,8649194,126529624,2086730294,1,1871.923291,374.2287308,0,1,8,9,5,264.5513021,WT
1,2,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,10/5/2005,0,slice1,1456,2112,1893,451,1849,403,1871.555632,427.1771978,1456,-2.34E-12,167023.4938,-26211.48764,-5.49E-12,-58485.35302,46422.80439,-15692899.39,198180.283,-4899.73066,18502477.91,23791700.37,1.278634948,1553,0.70561,43.05620486,1,0.689393939,0.782084051,0.172271133,0.003260452,1.08E-05,1.11E-06,1.53E-12,-2.97E-08,-3.54E-12,166.9824538,83.84431593,114.7139381,40.16851169,40.16851169,136.1128317,51.68867634,53.74011537,17,6.614691664,6,36.43342535,36.62661675,nan,nan,0.078787045,-0.000324032,nan,-0.027588264,0.000573889,-0.005084158,0.093484088,-6.06E-05,0.005994401,0.000202004,-0.00155704,-0.004362499,-0.0001872,-0.000724057,-37.54238621,152.9533188,0.937540245,1456,32841,907773,27983823,35202,735518,19355482,574754396,1049266,20833934,524402782,14976826256,1,1871.555632,427.1771978,0,2,8,2,6,63.94112617,WT
1,3,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,10/5/2005,0,slice1,2420,5376,1546,518,1462,454,1511.970248,476.9392562,2420,-5.12E-12,1013067.858,-13941519.35,1.13E-11,320120.6264,-6670798.777,281133573.3,585244.0707,3660104.174,238790532.7,-1353131633,2.67884571,3438,0.806391806,55.50891548,1,0.45014881,0.373295108,0.272917138,0.01728824,0.016408861,0.001277037,3.23E-06,7.83E-05,-4.87E-06,489.3262885,171.1331861,418.6230818,-132.2812506,-132.2812506,241.8363928,88.48288318,90.80198236,17.2626765,5.645824604,5,57.3681949,52.32715335,nan,nan,0.172984745,-0.04839179,nan,0.054661674,-0.023154714,0.019836572,0.099932394,0.012704426,0.016848879,-0.001940825,0.02501196,0.013274237,0.000878452,0.002948355,61.87587415,285.4213562,0.703897615,2420,120928,7055870,439888558,55513,3094119,187178625,11769873771,1858671,111225013,6940563851,4.43E+11,1,1511.970248,476.9392562,0,3,41,48,9,1283.070221,WT
1,4,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,10/5/2005,0,slice1,831,1295,1205,540,1170,503,1186.364621,520.0794224,831,-2.56E-13,49572.51986,49735.18047,-9.66E-13,748.9350181,-93671.09702,155979.6135,73782.75812,-130270.6142,3048109.499,-10478661.76,1.511618762,937,0.573282633,32.52786593,1,0.641698842,0.661542464,0.178630531,0.001233824,0.001009396,3.22E-05,-2.42E-10,-9.00E-08,5.79E-09,88.81576899,59.6262021,59.65405518,-0.901245509,-0.901245509,88.78791591,37.6968474,36.67424164,11.40175425,4.505322517,4.123105626,32.19937888,30.88720178,nan,nan,0.071785867,0.002498395,nan,0.001084531,-0.00470547,0.00027181,0.106844664,-0.006544009,0.005311626,-0.000633435,0.008679202,-0.000578845,-3.27E-05,-1.49E-05,1.770168023,125.6396103,0.886872999,831,13599,272115,6125265,14193,233012,4578408,100774988,316191,5069658,95558902,2013431502,1,1186.364621,520.0794224,0,4,14,9,7,281.0782148,WT
1,5,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,10/5/2005,0,slice1,1041,1548,1387,635,1344,599,1365.24976,615.685879,1041,2.91E-13,110787.0624,-88088.69786,-1.71E-12,28646.67147,145444.3687,7935265.493,86358.28242,273051.5583,9093525.5,61553010.06,1.448192437,1161,0.692936769,36.4066253,1,0.67248062,0.690515966,0.181921935,0.003303312,0.000812823,5.13E-05,9.21E-09,2.81E-06,-4.98E-09,124.605817,64.77491773,106.4236911,-27.5184164,-27.5184164,82.95704363,44.65079027,46.64761516,14.03566885,5.215113939,5,32.86496436,32.19314653,nan,nan,0.102232172,-0.002519378,nan,0.026434598,0.004159777,0.007034112,0.079689763,0.007809403,0.008060836,0.00169111,0.000666395,0.003903039,0.001057333,0.000983141,56.5462339,137.6396103,0.896640827,1041,22121,580853,16963295,17370,397755,11054957,339061137,376192,9223031,266896461,8431960301,1,1365.24976,615.685879,0,5,40,36,8,1158.229596,WT
1,6,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,10/5/2005,0,slice1,1416,2484,876,798,822,752,843.2902542,773.8340395,1416,-1.88E-12,234433.7055,1541562.245,4.16E-12,-45379.79025,-6408.12529,-9382836.001,160795.9993,-762497.5413,19273856.46,-164489184.9,1.879014701,1750,0.675611011,42.46065467,1,0.570048309,0.532193814,0.197116542,0.003397753,0.00260562,0.000133094,5.97E-09,-1.87E-06,7.82E-08,180.8280044,98.28901876,165.5605265,32.04787447,32.04787447,113.5564967,53.78892145,55.54277631,14.86606875,5.373571412,5,40.24922359,39.65632737,nan,nan,0.116921276,0.020431626,nan,-0.02263268,-8.49E-05,-0.003304794,0.080195266,-0.010106024,0.006788579,-0.001539629,0.005230455,-0.004600805,0.000857177,-0.000572306,-64.52705859,182.8528137,0.809142857,1416,30147,876271,30179901,30917,612851,17193833,587448461,835839,15051079,392772237,12846643501,1,843.2902542,773.8340395,0,6,36,51,10,1241.241791,WT
1,7,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,10/5/2005,0,slice1,1011,1496,1006,859,972,815,990.4678536,836.7814045,1011,-3.98E-13,64977.70524,-160394.6955,4.69E-12,-4177.604352,70712.2193,-929585.6097,117830.6904,302200.4737,5794972.514,22375453.06,1.322861613,1110,0.672948114,35.87819923,1,0.675802139,0.755936971,0.17885201,0.002740654,0.001193295,2.32E-05,-2.10E-09,-6.24E-07,3.24E-09,116.8732531,63.94612934,64.27072724,4.132150694,4.132150694,116.5486552,43.24317344,43.10452412,14,5.3620358,5,32.79233121,31.9865295,nan,nan,0.063571441,-0.004935284,nan,-0.004087192,0.002175788,-0.000899572,0.115280569,0.009298593,0.00560787,0.000680993,-0.004215828,-0.000809883,-5.13E-05,-0.000117553,-4.491601881,129.6396103,0.910810811,1011,18671,409791,9807563,22021,402503,8842233,212336159,597479,11154367,247920021,5991783379,1,990.4678536,836.7814045,0,7,27,26,7,872.7787995,WT
1,8,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,10/5/2005,0,slice1,709,1247,661,871,618,842,641.3991537,856.4203103,709,-2.12E-12,79348.03949,-270152.2882,4.19E-13,-7480.947814,-184260.1799,239084.6456,30084.74753,59624.20437,2568405.868,4556217.977,1.771728055,887,0.799933764,30.04541291,1,0.568564555,0.564420706,0.217698276,0.010490123,0.002941605,0.000402351,1.97E-07,-2.60E-06,3.91E-07,113.4823908,40.86568684,111.9154295,10.55140735,10.55140735,42.43264814,42.61124561,42.29657197,9.899494937,3.876142179,3.605551275,25.4927058,25.57051015,nan,nan,0.157849689,-0.020183341,nan,-0.014882098,-0.013766258,0.000670831,0.059848587,0.004454583,0.007206509,0.000480112,0.001318093,-0.003376867,-0.001153707,-0.000382322,-81.55289458,125.6396103,0.799323563,709,16590,467540,14383242,10224,231752,6207716,182427386,177518,3997640,103642344,2938610102,1,641.3991537,856.4203103,0,8,17,14,7,410.3330495,WT
1,9,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,10/5/2005,0,slice1,1749,3024,1835,941,1779,887,1811.667238,916.8307604,1749,-1.48E-12,303996.3328,-1836846.657,1.69E-12,-89457.49743,1695885.947,-49280792.99,307745.9051,396750.1867,62516589.74,-500645186.1,1.901082859,2146,0.672792483,47.18999856,1,0.578373016,0.526015999,0.199981052,0.003422354,0.002886393,0.000149674,9.80E-08,6.18E-06,-9.09E-09,226.0424582,123.7244016,173.811511,51.14779727,51.14779727,175.9553488,60.1388338,68.01470429,17.02938637,5.963516669,5.099019514,46.95189027,44.49258844,nan,nan,0.099377651,-0.014358146,nan,-0.029244024,0.013256294,-0.009211031,0.100603401,0.003101292,0.011684923,-0.002237514,-0.008464941,-0.006928022,0.00162472,-0.001862317,-44.39970592,204.4091629,0.81500466,1749,57135,2170439,88926843,52174,1614923,60597073,2483280995,1864136,55955755,2100744345,86647139887,1,1811.667238,916.8307604,0,9,13,8,9,340.9066423,WT
1,10,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,10/5/2005,0,slice1,1675,3174,928,1068,882,999,907.9898507,1038.863284,1675,-8.53E-14,157696.8275,-617181.4829,-3.58E-12,-25235.32418,434190.5295,-3202004.36,465221.6919,251740.8045,21343447.48,30386829.52,2.079958851,2169,0.816653547,46.18090772,1,0.527725268,0.480778742,0.222024868,0.012337984,0.001993752,0.00078836,8.09E-07,8.10E-05,-5.68E-07,278.9723758,92.91927758,94.14735968,15.06586518,15.06586518,277.7442937,66.80986464,68.0661443,16.2788206,5.622881473,5,43.54329877,38.55785836,nan,nan,0.056207379,-0.005374968,nan,-0.008994546,0.003781319,-0.000681361,0.165817489,0.002192384,0.004541718,0.000157991,-0.031678115,-0.000376703,0.000499559,-6.31E-05,-4.660116944,209.2375901,0.772245274,1675,43533,1289113,41083707,66771,1710133,50510743,1617245809,3126933,79508337,2327215927,74023925289,1,907.9898507,1038.863284,0,10,42,44,8,1403.065169,WT
1,11,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,10/5/2005,0,slice1,836,1740,1217,1109,1187,1051,1203.159091,1081.398325,836,-9.45E-13,31037.84091,-66019.8812,7.66E-12,14064.02273,176908.4964,666652.9751,185348.3577,303598.5453,4536991.168,18831524.01,2.590037036,1147,0.916785929,32.62557677,1,0.48045977,0.386094865,0.309611442,0.050368798,0.006638262,0.00107266,2.56E-06,0.000146869,1.29E-06,223.2292981,35.60586769,37.12660396,-16.82299369,-16.82299369,221.7085618,59.76344007,57.14017851,7.810249676,3.298712201,3,27.39742541,23.868261,nan,nan,0.044409813,-0.003267075,nan,0.020123198,0.008754533,0.001140988,0.265201629,0.015023945,0.007765137,0.001114714,-0.039323073,0.009028461,0.001576388,0.00070768,5.165287245,164.9533188,0.72885789,836,13509,249331,4966029,25413,424715,8210677,171218693,957861,16636807,331531517,7079278321,1,1203.159091,1081.398325,0,11,8,3,5,229.7228751,WT
1,12,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,10/5/2005,0,slice1,1074,2052,1303,1118,1267,1061,1280.773743,1088.356611,1074,-1.63E-13,68160.01955,289934.4809,4.03E-12,-66745.34358,-518623.4059,-12982578.69,242160.4181,533619.6091,20619090.45,193509434.3,1.955787758,1331,0.910031571,36.97917348,1,0.523391813,0.511302924,0.269030684,0.036148556,0.003632881,0.000505785,9.52E-08,-3.88E-05,6.79E-07,246.5680714,42.37088357,63.46370536,62.1465024,62.1465024,225.4752496,62.80994461,59.50630219,10.19803903,4.426081368,4,27.10014431,26.03716838,nan,nan,0.059090973,0.007669891,nan,-0.057864527,-0.013719599,-0.010479682,0.209939711,0.014116306,0.01664396,0.004766363,0.008138726,-0.023521132,-0.006209028,-0.004381835,-18.74745944,162.4680374,0.806912096,1074,14793,271915,5912859,29381,337941,5081383,89355069,1045925,11288069,155782631,2445827069,1,1280.773743,1088.356611,0,12,14,8,6,391.4335567,WT
1,13,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,10/5/2005,0,slice1,2308,5734,496,1150,402,1089,443.3409879,1122.974437,2308,6.42E-12,1136682.643,8928476.52,1.82E-11,610424.1183,-247612.2657,593588359.2,594259.4918,-3610362.933,364737070.9,-1925180251,3.249136841,3380,0.933379969,54.20919543,1,0.402511336,0.307774049,0.324945809,0.062895616,0.006151404,0.000743051,-1.04E-06,-0.000155751,-1.20E-06,664.3991049,85.57582334,492.4968122,-264.4818537,-264.4818537,257.478116,103.1037617,103.3102125,15.13274595,5.038820082,4.472135955,42.56385494,37.00288061,nan,nan,0.213386834,0.034888946,nan,0.114593524,-0.000967571,0.04828119,0.111558976,-0.014107867,0.029666922,-0.003259463,-0.016673218,0.022937375,-0.005560782,0.009194371,56.97779431,306.9777054,0.682840237,2308,95415,5081233,312974835,78413,3852095,222855489,14325808457,3258297,172568485,10359563999,6.79E+11,1,443.3409879,1122.974437,0,13,23,18,11,710.5117705,WT
1,14,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,10/5/2005,0,slice1,1081,1968,1604,1145,1556,1104,1579.668825,1123.485661,1081,3.31E-12,148535.4394,-109965.1354,-6.04E-12,-81422.13321,-165887.437,-20656883.19,110278.0278,184490.9268,17412098.88,85579671.52,1.602428766,1217,0.886100308,37.09948716,1,0.549288618,0.624052701,0.221480494,0.020491521,0.000406245,5.10E-05,2.05E-09,2.29E-06,-7.05E-09,197.082023,42.33839064,137.4055869,75.3211223,75.3211223,102.0148268,56.15436197,54.81788029,12.04159458,4.883713512,4.472135955,26.54663761,26.02718291,nan,nan,0.127109701,-0.002862139,nan,-0.069677264,-0.004317668,-0.016352634,0.094370793,0.004801874,0.013783961,0.002060538,-0.002557382,-0.013306373,-0.001543644,-0.003082322,-51.61044321,147.5391052,0.888249795,1081,25586,754126,24770630,21064,417138,10674424,313394862,520724,9336288,217586250,5902482756,1,1579.668825,1123.485661,0,14,44,39,7,1278.910839,WT
1,15,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,10/5/2005,0,slice1,1103,1748,713,1144,667,1106,691.7923844,1122.706256,1103,-1.31E-12,140003.456,-497256.4271,4.15E-12,31978.73255,117069.7548,7940259.394,91938.82684,460858.8365,10708513.75,84609102.55,1.493581999,1241,0.716197052,37.47510131,1,0.631006865,0.669531369,0.190646529,0.00432444,0.002183753,5.27E-05,-8.05E-09,-2.70E-06,1.60E-08,141.4084632,68.87465821,126.9296972,-28.99250458,-28.99250458,83.35342415,47.5661162,49.24428901,14.03566885,5.253008891,5,33.09380607,33.19630298,nan,nan,0.115076788,-0.0123067,nan,0.026285136,0.002897383,0.00591709,0.075569741,0.011405889,0.007979996,0.001898466,0.0043062,0.004794371,0.001367671,0.000931085,63.46260109,143.882251,0.888799355,1103,27346,817976,26724358,18427,488828,15368044,522079898,399785,11440972,375260104,13117205746,1,691.7923844,1122.706256,0,15,21,17,4,538.8010899,WT
1,16,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,10/5/2005,0,slice1,1391,2346,1122,1187,1076,1136,1097.254493,1162.239396,1391,4.01E-13,167293.9094,299085.6004,-6.25E-12,110217.2538,107797.8435,27466980.9,221445.2811,-238319.7649,28691563.77,94470.48989,1.397004185,1477,0.858662576,42.08415624,1,0.592924126,0.715817469,0.200911162,0.013762549,0.000312667,2.34E-05,2.52E-10,-2.99E-07,1.98E-09,221.3255253,58.14190141,120.2688062,-79.23598402,-79.23598402,159.1986205,59.50805327,58.72818744,15,5.976066097,5.385164807,31.38410988,30.50033479,nan,nan,0.086462118,0.004144553,nan,0.056963324,0.001493799,0.010205388,0.114449044,-0.003302496,0.010660384,9.41E-07,-0.00625207,0.012282805,-0.000422481,0.001936667,38.09908523,156.2670273,0.941773866,1391,29565,795683,24322419,36499,885985,25671263,821919217,1179157,30608133,917963939,30020053053,1,1097.254493,1162.239396,0,16,9,5,8,264.0782125,WT
1,17,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,10/5/2005,0,slice1,1500,2257,1080,1304,1019,1267,1049.536,1285.85,1500,3.01E-12,327925.056,18471.52397,2.59E-12,79237.6,-128182.3072,41982845.11,122797.25,-116223.136,26745985.15,-67628989.99,1.514371164,1655,0.854544016,43.70193722,1,0.664599025,0.660340096,0.200321025,0.013272455,3.31E-05,5.11E-06,4.81E-11,7.38E-08,4.59E-11,236.6453762,63.83616114,218.616704,-52.82506667,-52.82506667,81.86483333,61.53312944,63.97655821,15.65247584,6.035904315,5.385164807,34.8912221,31.95901404,nan,nan,0.145744469,0.00021197,nan,0.035216711,-0.001470957,0.012439362,0.054576556,-0.001333719,0.007924736,-0.000517385,-0.000491119,0.003608267,-0.000268054,0.001178765,71.15573507,168.9533188,0.906344411,1500,45804,1726596,72768846,28275,942643,37257351,1623587725,655781,22895963,925253695,40906682285,1,1049.536,1285.85,0,17,23,26,5,832.5655965,WT
1,18,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,10/5/2005,0,slice1,1784,4355,757,1483,690,1418,719.1373318,1452.315022,1784,8.95E-12,423061.3537,2969484.999,-7.36E-12,-326908.1805,-3584133.608,-204170501.6,495218.9574,3424266.17,191997068.5,3549843380,2.431618918,2426,0.913629443,47.6598295,1,0.409644087,0.411248651,0.28852641,0.042715942,0.007647068,0.003715823,1.94E-05,0.000726717,4.21E-06,441.7226489,73.00846717,237.1420144,183.2444958,183.2444958,277.5891017,84.06879553,84.29116205,15,5.257741078,4.472135955,39.86302808,34.17799694,nan,nan,0.132927138,0.022089913,nan,-0.102715525,-0.026662267,-0.03595907,0.155599272,0.025473017,0.033815051,0.014802232,-0.011463715,-0.033080633,-0.013266853,-0.013079686,-41.85105602,233.4802307,0.735366859,1784,51981,1937649,84081165,61218,1456821,43855871,1535160741,2595916,56626609,1540186515,47655262345,1,719.1373318,1452.315022,0,18,35,33,11,1058.075266,WT
1,19,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,10/5/2005,0,slice1,1014,1452,1008,1460,964,1427,984.3737673,1442.089744,1014,7.53E-13,115183.3422,85340.76687,-1.06E-12,1537.987179,-128069.378,-1393076.556,61616.83333,-8567.456279,4665628.115,1627863.08,1.234031551,1071,0.682379697,35.93139155,1,0.698347107,0.810352052,0.171951822,0.002723106,0.000201039,9.03E-06,2.95E-10,7.61E-08,-2.47E-10,113.6365524,60.72259507,113.5930397,-1.516752642,-1.516752642,60.76610782,42.64017869,44.64302857,14.76482306,5.637039309,5,29.63120481,31.16988163,nan,nan,0.112024694,0.002606524,nan,0.001495811,-0.003911564,-0.001336168,0.059927128,-0.000261672,0.004475033,4.90E-05,0.002032518,0.001043318,-0.000188297,3.14E-05,88.35674361,125.3969696,0.946778711,1014,20659,536085,15700849,15301,313277,8023985,229616153,292505,5997277,149986085,4151827861,1,984.3737673,1442.089744,0,19,18,15,7,593.9137895,WT
1,20,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,10/5/2005,0,slice1,1511,3600,395,1559,347,1484,367.0900066,1521.201853,1511,5.37E-12,198053.7591,794912.451,3.06E-11,274886.548,1221118.551,72082334.48,598967.4348,1347142.034,109992116.4,833986078.5,2.52345259,1819,0.959731622,43.86188496,1,0.419722222,0.39628246,0.34909284,0.08881912,0.002853203,0.000842214,1.11E-06,0.000130606,-6.93E-07,488.8978065,38.58147469,131.0746255,-181.9235923,-181.9235923,396.4046557,88.44413437,80.5294977,12.04159458,4.608821381,4.123105626,26.52866747,24.84559508,nan,nan,0.086746939,0.008956909,nan,0.120399465,0.01375931,0.020894667,0.262345901,0.015179317,0.03188366,0.006219181,0.002354544,0.0565854,0.007523444,0.010034871,26.94958366,218.8944443,0.830676196,1511,30356,807906,24983552,56212,1404186,42321664,1407953136,2690158,75845012,2436633194,84131339066,1,367.0900066,1521.201853,0,20,30,31,13,935.1341402,WT
1,21,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,10/5/2005,0,slice1,1670,2538,1220,1544,1173,1490,1195.686228,1517.723353,1670,5.72E-13,228761.5832,38932.84026,-3.79E-12,-69628.96287,190464.3227,-14876063.02,249890.1892,-198528.4848,26043366.48,-79532750.27,1.364123341,1810,0.674332536,46.11192947,1,0.657998424,0.733071541,0.171627442,0.002550692,7.51E-05,1.96E-06,-1.37E-11,-9.18E-09,1.95E-11,185.4800672,101.1377606,136.982984,41.69398975,41.69398975,149.6348438,54.47642679,57.27128425,18.78829423,6.995969436,6.08276253,40.34270996,40.22690853,nan,nan,0.082025739,0.000341606,nan,-0.024966461,0.001671177,-0.003194027,0.089601703,-0.001741934,0.00559175,-0.000417867,-0.001630661,-0.005492507,0.00060708,-0.00058432,-40.68636018,169.1959595,0.922651934,1670,37886,1088252,35106740,46298,980698,27201222,863856490,1533426,30728426,817450110,25219594286,1,1195.686228,1517.723353,0,21,29,22,11,985.5016698,WT
1,22,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,10/5/2005,0,slice1,1523,2592,1419,1559,1371,1505,1397.437295,1535.38608,1523,1.33E-12,195288.7617,-446313.6445,-1.20E-11,-84048.12935,774405.075,-26459882.86,252342.9849,-355487.9297,26508744.47,-209007672.9,1.697941905,1768,0.75360096,44.03571081,1,0.58757716,0.588948301,0.192983897,0.005856929,0.001441342,8.82E-05,-2.93E-08,-5.70E-06,1.15E-08,205.2352717,88.67920401,128.2263701,55.1859024,55.1859024,165.6881056,57.30413901,57.80138407,15.8113883,5.897643134,5,38.69565172,37.66785452,nan,nan,0.084193283,-0.004930494,nan,-0.036234998,0.008554969,-0.00749011,0.108790614,-0.003927128,0.007503942,-0.001516047,-0.011676853,-0.005913298,0.001202464,-0.001173609,-35.62603422,180.2670273,0.861425339,1523,40264,1259760,43184146,46278,1139417,34609563,1170925145,1658550,38384301,1124226723,37097948049,1,1397.437295,1535.38608,0,22,28,29,7,890.5483535,WT
1,23,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,10/5/2005,0,slice1,1244,2585,1674,1612,1619,1565,1642.745981,1587.0209,1244,-1.53E-12,183049.7299,776254.8789,-5.04E-12,52911.6045,-714921.3392,9763947,136961.4566,-505121.7487,16971303.94,-171948235.1,1.916642359,1554,0.728117019,39.79836672,1,0.481237911,0.521745747,0.206787556,0.005563013,0.003446871,0.000153586,-1.01E-07,-1.08E-05,-4.76E-08,175.0141089,82.22961013,147.1460851,-42.53344413,-42.53344413,110.0976339,52.91715925,56.64803615,13.89244399,5.234764905,4.472135955,38.57978745,36.2722175,nan,nan,0.118284634,0.014221762,nan,0.034190871,-0.01309807,0.005071825,0.088502921,-0.009254333,0.008815645,-0.002532366,0.001744202,0.008073034,-0.002515559,0.001607281,56.76707827,173.0954544,0.800514801,1244,29540,884506,30473108,27394,703409,21275573,719385749,740202,19402023,578310607,18922474407,1,1642.745981,1587.0209,0,23,29,25,9,770.2396927,WT
