ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Mouse,Metadata_Series,Metadata_Slice,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_Iba1_nuc,Location_Center_Z
2,14,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/5/2005,0,slice2,4372,18330,1664,1102,1534,961,1601.731016,1016.650274,4372,0,3944435.674,8146758.626,-1.04E-10,-1199768.277,29220065.46,-2814206389,4853448.27,-24956020.25,2863196454,-68299135444,15.76596368,11778,0.672011028,74.6096729,0,0.238516094,0.063427775,0.460275568,0.018020816,0.004343555,0.009758789,2.97E-05,0.000774136,-5.61E-05,1299.614602,712.7101793,902.2039511,274.4209234,274.4209234,1110.12083,144.2006714,140.9113196,11.18033989,3.300777575,2.828427125,109.6968101,106.7865294,nan,nan,0.20635955,0.006445913,nan,-0.062767823,0.023119626,-0.033675611,0.253916018,-0.01974581,0.03426184,-0.012360461,0.074767562,-0.011564841,0.010731145,-0.01076495,-34.62594467,930.6904756,0.371200543,4372,296120,24000944,2168076338,243303,15279391,1202356139,1.07E+11,18393327,1087307829,81240852537,6.90E+12,1601.731016,1016.650274,0,14,14,0
2,15,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/5/2005,0,slice2,1713,5310,656,1041,597,951,631.1955633,1000.158202,1713,-2.87E-12,299577.4863,-1483592.933,-2.24E-11,-288542.9977,1571642.747,-104003013.2,714048.1273,-444235.8706,162478092.6,-986811086.8,8.008315938,3396,0.907847875,46.70181303,0,0.32259887,0.124870198,0.345432225,0.058627594,0.004901398,0.000584517,-5.55E-07,-0.000102475,-8.19E-07,503.248209,88.477193,174.8846972,168.4430809,168.4430809,416.8407048,89.73277742,102.0832993,10.29563014,3.168041418,2.828427125,49.38814827,37.62492642,nan,nan,0.102092643,-0.012215784,nan,-0.098332213,0.012940779,-0.020690636,0.243339582,-0.003657802,0.032323823,-0.004743329,-0.031176625,-0.05561519,0.002701633,-0.011862326,-27.15680131,415.1970055,0.504416961,1713,58577,2302651,97745297,84208,2590997,95032045,3849998045,4853562,137157541,4745845293,1.85E+11,631.1955633,1000.158202,0,15,15,0
2,16,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/5/2005,0,slice2,7226,33528,413,1205,281,951,332.5531414,1068.803903,7226,-1.46E-11,5271640.094,125359656.4,2.11E-10,-2397474.199,-213510772.8,-13925140152,25016097.13,346068951.4,29070983593,1.40E+12,19.5757599,23775,0.896102729,95.9188665,0,0.215521355,0.051083585,0.580057323,0.151420543,0.083807933,0.011409223,-0.000315828,-0.004438181,0.000157224,3501.666309,689.82791,729.5377932,331.7844172,331.7844172,3461.956425,236.6995161,260.7259097,16,4.286495994,3.16227766,116.2111626,105.0583008,nan,nan,0.100960115,0.028243135,nan,-0.045915364,-0.048103303,-0.036906742,0.479097208,0.077968242,0.077048796,0.04365921,0.059433171,-0.028645008,-0.049705478,-0.045164735,-6.825025935,1333.255013,0.303932702,7226,372523,24476371,1930732687,851251,41487189,2422706599,1.61E+11,125296787,6240648299,3.62E+11,2.33E+13,332.5531414,1068.803903,0,16,16,0
2,17,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/5/2005,0,slice2,2053,7885,947,1184,852,1101,898.3857769,1141.532392,2053,-2.86E-12,749506.4647,-1658434.737,-1.17E-11,519501.3458,-5662641.877,508935211.2,870029.096,-3849538.951,437683001.4,-5933323756,7.312591529,4282,0.885900116,51.12690862,1,0.260367787,0.136750425,0.384248862,0.061586041,0.012888999,0.001140771,4.02E-06,0.000234978,-1.71E-06,649.173188,139.6897251,365.0786482,-253.0449809,-253.0449809,423.784265,101.9155092,110.4536102,9,3.249090654,3,54.9913897,47.27616315,nan,nan,0.177826911,-0.008684124,nan,0.123256201,-0.029651504,0.058816022,0.206421951,-0.020157485,0.050581631,-0.015133407,0.012075029,0.046891473,-0.01592484,0.022762793,41.69167678,434.3452378,0.479448856,2053,95230,5166824,307541590,83213,4379401,251956039,15539673343,4242851,235071665,13888861851,8.71E+11,898.3857769,1141.532392,0,17,17,0
2,18,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/5/2005,0,slice2,2259,8633,1599,1211,1510,1114,1549.046038,1159.762727,2259,-1.25E-11,901671.212,4762312.173,-9.22E-12,-693752.3236,410702.5225,-629571536.4,1062384.822,-5871324.572,643425125.4,-3298351166,9.693077058,4770,0.911707354,53.6306641,0,0.261670335,0.103166414,0.384876516,0.074918988,0.009300889,0.00123705,2.66E-06,0.000124352,-3.24E-06,743.8772327,125.5588158,399.1461762,307.1059423,307.1059423,470.2898723,109.0964515,111.1260546,11.66190379,3.230497866,2.828427125,55.73680372,44.82121209,nan,nan,0.176691534,0.019634836,nan,-0.135947739,0.001693311,-0.054613045,0.208184981,-0.024207253,0.055814794,-0.006019911,0.033179924,-0.064650964,0.015761875,-0.024411062,-41.69645809,524.5584412,0.473584906,2259,88205,4345727,244859111,103378,3342749,145106461,7450888007,5793244,156835905,5984620881,2.78E+11,1549.046038,1159.762727,0,18,18,0
2,19,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/5/2005,0,slice2,1322,2829,1743,1200,1702,1131,1721.027988,1165.955371,1322,1.76E-12,109429.9644,-40621.17275,-1.29E-11,45215.65129,419852.8523,7992724.515,360308.3669,1996747.543,35954213.7,428867522.2,3.262960732,2138,0.851035169,41.02709688,1,0.467302934,0.30647013,0.268777612,0.023283724,0.009546978,0.000957872,-2.47E-06,-0.000124362,-1.52E-06,278.5240268,76.79997574,82.77606993,-34.20245937,-34.20245937,272.5479326,66.75615648,71.47027354,13.92838828,4.513569105,4,39.10868964,35.05423814,nan,nan,0.062614274,-0.000639255,nan,0.025871754,0.006607215,0.003459398,0.206163338,0.031422774,0.015561642,0.005105204,-0.003406142,0.010905388,0.003216523,0.001535043,9.911069587,232.8233765,0.618334892,1322,25155,588079,15313803,46211,924518,22697098,616372172,1975631,42750090,1110607386,31511859588,1721.027988,1165.955371,0,19,19,0
2,20,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/5/2005,0,slice2,8143,40500,638,1322,413,1142,522.8507921,1217.923615,8143,8.73E-11,19881169.71,145497953.3,-4.37E-11,-7868658.807,-123457966.7,-45508098919,11646890.49,-86774111.84,36477873167,1.30E+11,31.1298142,24876,0.848938806,101.8233255,-2,0.201061728,0.032123545,0.47547576,0.071748948,0.015480246,0.000570594,-4.62E-07,-0.000148387,-1.63E-06,3026.491305,845.3078105,2441.504324,966.3095674,966.3095674,1430.294792,220.0542226,234.3864331,14.76482306,3.691573365,3,141.6824133,116.2967109,nan,nan,0.299828604,0.024316205,nan,-0.118667514,-0.020632794,-0.084282108,0.175647156,-0.01450204,0.06755791,0.002668711,0.042410673,-0.056875112,0.009062902,-0.033015293,-58.8100177,1784.782971,0.327343624,8143,894515,118144351,17491672973,618246,60046154,7117731492,9.57E+11,58586362,5154150110,5.58E+11,6.89E+13,522.8507921,1217.923615,0,20,20,0
2,21,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/5/2005,0,slice2,5589,27547,1395,1394,1232,1225,1298.334765,1317.337449,5589,0,10152490.66,189736272.4,9.46E-11,5751606.634,106387631.4,21029624604,7361147.572,-30763346.28,17416789299,4.07E+11,31.9130752,15628,0.898105762,84.35719184,-2,0.202889607,0.031335119,0.56067108,0.143598459,0.057669485,0.005276302,-4.75E-05,-0.000913741,-7.88E-05,2625.753985,507.8366799,1816.51291,-1029.094048,-1029.094048,1317.077755,204.9684458,211.0213259,10.29563014,2.760613828,2.236067977,103.8850684,90.14092788,nan,nan,0.325015729,0.081248451,nan,0.184128475,0.045557079,0.120456209,0.235655351,-0.013173413,0.099762143,0.031149201,-0.070896605,0.101519402,0.003538056,0.056799321,51.81981347,1497.118974,0.357627336,5589,370745,34745773,3841515107,516074,39985254,4077786604,4.73E+11,55014104,4680761662,5.03E+11,6.02E+13,1298.334765,1317.337449,0,21,21,0
2,22,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/5/2005,0,slice2,3262,14204,1068,1427,962,1293,1012.843654,1362.555487,3262,-3.34E-12,1306446.264,7844974.626,-3.47E-12,728332.2986,23858365.62,1078603568,4039499.457,27939524.27,1592052815,46948327495,14.20937373,8879,0.856522758,64.44615888,-2,0.229653619,0.070376078,0.502408099,0.084712697,0.05086223,0.004408065,-5.92E-05,-0.001143377,2.92E-05,1294.137428,344.7177894,400.5046792,-223.2778353,-223.2778353,1238.350539,143.8964866,136.6162509,11,3.123379371,2.828427125,87.3743026,74.26630885,nan,nan,0.122778872,0.012908675,nan,0.068448141,0.039258237,0.031074917,0.379629227,0.045973664,0.045867556,0.023682431,-0.069932907,0.031321851,0.021622845,0.022135247,14.02837723,763.1930009,0.367383714,3262,165852,9738968,635858700,226890,12264249,775319183,54593590455,19820944,1137027763,75614178625,5.56E+12,1012.843654,1362.555487,0,22,22,0
2,23,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/5/2005,0,slice2,9357,45980,792,1443,572,1234,689.1061238,1361.455595,9357,-5.82E-11,18032701.62,-33732068.35,-4.37E-11,6990178.594,262923104.9,14460790208,21244328.8,-275420738.3,34669605475,-1.73E+11,38.65625252,28366,0.731455992,109.149908,-3,0.203501522,0.025869036,0.448606318,0.026842617,0.047789703,0.006718373,7.08E-05,0.001004216,-9.74E-05,2865.31684,1332.292481,1927.188374,-747.0533926,-747.0533926,2270.420947,214.1146175,232.2455597,17.02938637,3.586924624,2.828427125,166.9250027,146.0023277,nan,nan,0.205962207,-0.003982918,nan,0.079838986,0.031044679,0.017651521,0.242644111,-0.032520339,0.042319352,-0.002186033,-0.104433272,0.054558327,-0.006382569,0.010101085,38.53112074,2131.979977,0.329866742,9357,1095762,146353142,21328596666,1192602,146651176,20553635300,3.11E+12,173248126,21794870486,3.12E+12,4.82E+14,689.1061238,1361.455595,0,23,23,0
2,24,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/5/2005,0,slice2,10497,36844,1894,1561,1743,1317,1828.047633,1414.001905,10497,0,10794926.18,-67977644.18,6.55E-10,1657298.047,-166410483.7,11100982330,34048049.96,37844556.59,24811016868,4791186132,31.02925161,25315,0.829144567,115.6079387,-6,0.284903919,0.032227654,0.406971535,0.045439937,0.021362191,0.007456249,9.22E-05,0.001556649,1.90E-05,3254.794229,1017.18597,1028.382031,-157.8830187,-157.8830187,3243.598167,228.2032157,244.4953987,22.20360331,4.316426655,3,146.5517918,127.5734123,nan,nan,0.097969137,-0.006021478,nan,0.015040775,-0.014740686,0.00959767,0.309002398,0.003352281,0.021451071,4.04E-05,0.101048993,-0.006030218,-0.003931417,0.00131013,4.056262731,2023.127163,0.414655343,10497,892745,86720775,9143584805,1018229,88255264,8527568472,8.92E+11,132818203,11655240432,1.12E+12,1.15E+14,1828.047633,1414.001905,0,24,24,0
2,25,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/5/2005,0,slice2,3791,12540,1430,1542,1316,1432,1379.634397,1480.755737,3791,-4.97E-11,2933909.275,-14259866.9,-4.45E-11,89612.45186,-23845911.43,643766505.8,1811535.813,-15086343.88,1631953867,-26198021079,11.67775212,9079,0.621660935,69.47554328,1,0.3023126,0.085632919,0.330194157,0.006254532,0.008485187,0.001610576,5.87E-06,6.47E-05,-9.86E-07,775.7897829,475.9762649,773.9143431,-23.63820941,-23.63820941,477.8517048,111.4120125,124.3905141,17.20465053,4.341296027,3,103.2918408,87.2675211,nan,nan,0.204145171,-0.016115026,nan,0.006235349,-0.026948182,0.011815906,0.126048986,-0.017049025,0.029953427,-0.007809626,0.004349017,0.000647234,-0.008615649,0.002421574,85.46369323,745.8670991,0.417557,3791,241238,18284944,1522686620,184833,11851349,879054883,71419827617,10823205,682380025,49299847895,3.91E+12,1379.634397,1480.755737,0,25,25,0
2,26,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/5/2005,0,slice2,4211,14170,1297,1583,1188,1453,1230.609594,1513.680598,4211,9.29E-12,1983928.172,22618221.43,-2.41E-11,-721504.0962,490986.5977,-1025981249,3356607.405,-21809994.43,1191274705,29395740.81,14.51398287,8600,0.737058259,73.22302727,-2,0.297177135,0.068899075,0.301171817,0.012614463,0.006120888,0.000325135,4.27E-08,2.30E-05,-4.57E-07,870.5946592,397.639864,471.1299388,171.3379473,171.3379473,797.1045844,118.0233644,129.1897829,18.43908891,4.269482148,3,94.57692439,79.76363723,nan,nan,0.111880774,0.019656009,nan,-0.040688185,0.000426684,-0.013739904,0.189291044,-0.018953632,0.015953508,6.07E-06,0.017591132,-0.014103173,0.003752495,-0.00286239,-23.21540521,876.3767671,0.489651163,4211,179429,9629325,601988597,255526,10166355,523318197,31635969489,18862078,694332889,33480873423,1.92E+12,1230.609594,1513.680598,0,26,26,0
2,27,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/5/2005,0,slice2,3294,9760,1721,1566,1599,1486,1665.905586,1517.892835,3294,6.45E-12,4085977.637,-14821880.69,-5.44E-12,305502.6718,357764.5783,708527480.1,935725.1709,21042935.32,1240361439,33301295974,12.38746959,7002,0.883038634,64.76149365,-1,0.3375,0.080726737,0.462811154,0.087464933,0.015765039,0.000247017,4.09E-07,-1.18E-07,-2.65E-07,1249.341507,275.1584345,1240.43037,-92.74519485,-92.74519485,284.0695722,141.3841014,136.341483,14.86606875,3.808219437,3,71.50800497,66.35160097,nan,nan,0.376572668,-0.023800952,nan,0.028155797,0.000574498,0.019823755,0.086238486,0.033790711,0.034703835,0.016234113,0.011559013,0.011165254,0.006512972,0.007033495,84.51175796,716.0742059,0.470437018,3294,220387,18831099,1791833287,105055,7334269,641814577,62029598479,4286227,327302157,30029247021,2.98E+12,1665.905586,1517.892835,0,27,27,0
2,28,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/5/2005,0,slice2,5582,26607,325,1689,178,1508,241.818703,1593.491222,5582,-1.46E-11,6089468.527,94852962.87,5.09E-11,3925818.116,-38055590.42,10122357155,14296757.07,-148353018,12995521508,-2.78E+11,20.39695102,16246,0.845932118,84.30434828,-5,0.209794415,0.049026935,0.654270233,0.132879065,0.068307027,0.003564182,5.54E-05,2.24E-05,5.21E-06,2843.459749,808.6766892,1090.911596,-703.2995551,-703.2995551,2561.224842,213.2964041,199.0602924,14.76482306,3.392427138,2.828427125,126.3832211,113.748965,nan,nan,0.195433822,0.040745188,nan,0.125994188,-0.016347219,0.058198549,0.45883641,-0.063726755,0.074717824,-0.021392205,0.071447393,0.083695931,-0.022831515,0.031886754,21.86564726,1196.141269,0.343592269,5582,356236,28823988,2711606458,477212,34380869,2927223601,2.83E+11,55094194,4038932959,3.42E+11,3.26E+13,241.818703,1593.491222,0,28,28,0
2,29,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/5/2005,0,slice2,2578,12580,936,1662,851,1514,901.8103181,1589.497673,2578,1.71E-11,840260.2455,-5804780.866,-6.42E-12,-1147746.638,-22558.25565,-772773653.9,2837482.486,8632378.392,1152881987,1694438906,10.24888895,6642,0.951582984,57.2923341,1,0.204928458,0.097571552,0.553369884,0.209601435,0.009314113,0.000570367,1.27E-06,0.000258652,-3.43E-07,1303.426974,123.1605865,325.9349284,445.2081606,445.2081606,1100.652632,144.4120202,150.8807476,11.66190379,3.570257254,3,64.64693181,44.39109578,nan,nan,0.126429375,-0.017201984,nan,-0.172695175,-6.68E-05,-0.045102807,0.426940509,0.025581334,0.067287767,0.001947761,-0.022297259,-0.131287858,-0.019882759,-0.031889384,-24.48734908,576.2152955,0.388136104,2578,130989,7495853,460449675,194633,8741618,449262154,25097293964,17531821,726125380,34466497700,1.78E+12,901.8103181,1589.497673,0,29,29,0
2,30,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/5/2005,0,slice2,2635,8428,468,1663,370,1577,418.1047438,1623.045541,2635,1.07E-11,1695703.091,-2485522.352,5.90E-12,737299.4307,7777627.876,470305515.4,1067162.535,-4849157.674,741623178.9,-4897647467,9.065003268,5732,0.85692694,57.92224271,-1,0.312648315,0.110314356,0.397922525,0.053299974,0.007731172,0.000461144,3.98E-07,-1.87E-05,7.75E-07,828.4313466,220.0945076,643.5305847,-279.8100306,-279.8100306,404.9952695,115.1299333,105.5509356,13.92838828,3.778774902,3,78.05553519,59.34232994,nan,nan,0.244224131,-0.006973746,nan,0.106189765,0.021822053,0.02570622,0.153698394,-0.013605508,0.040536051,-0.005215012,-0.015687021,0.032048496,0.001253402,0.00780008,56.5429451,547.8721497,0.45969993,2635,126756,7793268,535550364,121330,6573848,437558068,31370913512,6653868,383132160,26516545768,1.94E+12,418.1047438,1623.045541,0,30,30,0
2,31,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/5/2005,0,slice2,11253,44310,1871,1777,1661,1566,1774.804763,1664.447347,11253,0,26273464.06,-369587732.1,-7.28E-11,13031855.82,261421168.3,61096686750,23947252.05,541230137.2,66789343925,2.37E+12,37.02202573,28604,0.827717078,119.6986407,-7,0.253960731,0.027010948,0.396594113,0.042701686,0.022441219,0.003445727,1.51E-05,0.000244058,2.63E-05,3394.118467,1068.755089,2334.796416,-1158.078363,-1158.078363,2128.07714,233.0362536,246.9858296,19.72308292,3.871806572,3,151.5999955,130.7672796,nan,nan,0.207482131,-0.027513558,nan,0.102912856,0.019461215,0.042875846,0.189111983,0.04029129,0.046870784,0.015677842,0.037831513,0.050573502,0.02064804,0.021452296,47.55009565,2288.069335,0.393406517,11253,1280645,172016965,25186852943,1107828,139107959,20162209607,3.14E+12,133009980,18244302685,2.80E+12,4.55E+14,1774.804763,1664.447347,0,31,31,0
2,32,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/5/2005,0,slice2,10045,35550,896,1849,746,1612,818.2386262,1743.578397,10045,2.91E-11,10001277.01,-24610677.14,-4.29E-10,4075567.582,-86848547.85,9781485382,23507305.51,-249646246.3,31664716513,-9.81E+11,30.31064291,24512,0.800109619,113.091517,-7,0.282559775,0.032991712,0.332090288,0.024442438,0.005218108,0.001358837,2.57E-06,9.44E-05,-2.54E-06,2453.145022,882.7019197,995.6472885,-405.7309688,-405.7309688,2340.199653,198.116936,259.3935234,19.10497317,4.039879605,3,147.7527826,118.8411996,nan,nan,0.099118695,-0.002433597,nan,0.040391336,-0.008587914,0.009650615,0.232971593,-0.024685969,0.031241061,-0.009655584,-0.016379381,0.04354201,-0.013811112,0.013419625,15.55587461,1956.038851,0.409799282,10045,725637,62420297,5929502847,1321705,99553721,8715140891,8.35E+11,197415131,15083864905,1.33E+12,1.28E+14,818.2386262,1743.578397,0,32,32,0
2,33,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/5/2005,0,slice2,4969,19140,1653,1769,1488,1653,1569.244114,1711.727309,4969,-7.28E-11,7272856.89,5030758.983,-5.09E-11,-3344227.226,-31407432.9,-8753549587,4771425.504,13697527.2,7019970596,42036508241,22.01340196,13802,0.862797106,79.54072729,-1,0.259613375,0.045426872,0.487801281,0.083643272,0.001563074,0.001598712,-5.06E-07,8.60E-05,-2.48E-06,1930.48817,493.3963929,1463.645983,673.0181578,673.0181578,960.23858,175.7492837,164.7786394,13.92838828,3.398919861,2.828427125,111.7348234,88.85011135,nan,nan,0.29455544,0.00289042,nan,-0.135443381,-0.018045127,-0.071347245,0.19324584,0.007869908,0.057217424,0.004860547,-0.020463662,-0.040612305,-0.009818257,-0.017729348,-55.25270834,1172.419444,0.360020287,4969,403702,40071268,4442339026,291816,20364105,1778472765,1.78E+11,21908994,1400879389,1.11E+11,1.02E+13,1569.244114,1711.727309,0,33,33,0
2,34,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/5/2005,0,slice2,8460,52947,1127,1948,968,1615,1041.275887,1792.273522,8460,-1.46E-11,8579536.081,37499551.17,1.46E-10,4067898.599,406291426.3,7385568810,55916369.07,-505441483.6,58018730751,-1.41E+11,48.53545952,33046,0.923947628,103.7863505,-5,0.159782424,0.020603493,0.901138233,0.450360115,0.23056344,0.034389636,0.002407345,0.018829224,-0.001892589,6650.520152,973.1092984,1014.12956,-480.8390778,-480.8390778,6609.49989,326.2028854,333.5386035,17.11724277,3.230963405,2.236067977,145.6468086,124.7787994,nan,nan,0.11987347,0.005696396,nan,0.05683677,0.061717987,0.012197557,0.781264762,-0.076779446,0.095820214,-0.002527068,-0.232997979,0.093887138,0.040123885,0.014707703,4.876082577,2271.536326,0.256006778,8460,619914,54004284,5252057562,1499734,113962237,10575978831,1.09E+12,321779498,24515497925,2.34E+12,2.49E+14,1041.275887,1792.273522,0,34,34,0
2,35,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/5/2005,0,slice2,7388,30226,730,1977,611,1723,675.4208175,1837.314835,7388,2.62E-11,4214846.678,-19078345.82,-8.09E-11,3424281.178,-43021647.78,4481799774,24481307.69,-47981376.12,10509609707,-1.47E+11,22.11869164,19782,0.924219571,96.98811142,-5,0.244425329,0.045210631,0.525738675,0.153606316,0.017805515,0.009054615,0.000111351,0.00287281,2.86E-05,3389.854849,494.302483,570.499009,-463.4923089,-463.4923089,3313.658324,232.88984,253.639508,16.1245155,3.837169265,3,108.2524987,88.93165763,nan,nan,0.077219682,-0.004066525,nan,0.06273583,-0.00917001,0.011114036,0.448518993,-0.01022717,0.026061891,-0.004232076,0.103246069,0.061329573,0.002488629,0.006725331,9.335721784,1433.006276,0.373470832,7388,475941,34875355,2770668273,844558,57831398,4384938786,3.56E+11,121026816,8531557330,6.53E+11,5.29E+13,675.4208175,1837.314835,0,35,35,0
2,36,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-5-5_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/5/2005,0,slice2,4507,20328,1486,1887,1354,1733,1411.373863,1820.172842,4507,1.46E-11,3263363.041,-3269745.433,-7.46E-11,186799.7608,-6493249.872,2013491738,5749208.356,43162985.29,2453154975,1761464374,14.24377928,12709,0.660437224,75.75282588,0,0.221713892,0.070206086,0.443683831,0.015314343,0.015197587,0.009819708,0.000119952,0.000890369,-1.35E-06,1278.714691,720.9683352,724.0654628,-41.44658549,-41.44658549,1275.617563,143.0364815,154.175225,15.23154621,3.897550547,3,109.5673309,107.4034141,nan,nan,0.160653531,-0.002397701,nan,0.009196047,-0.004761494,0.021993137,0.2830303,0.031651375,0.026795527,0.000286594,-0.089916543,-0.024676724,-0.010588948,0.001778468,4.273528149,898.175757,0.354630577,4507,258584,18099326,1409621990,392888,22728302,1592711288,1.26E+11,39998372,2370591828,1.66E+11,1.31E+13,1411.373863,1820.172842,0,36,36,0
