ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Mouse,Metadata_Series,Metadata_Slice,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_FilteredNuclei,Parent_Iba1_nuc
3,65,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/136-3-4_slice1.tif,0,136-3-4,0,slice1.tif,3051,14040,742,3524,607,3420,678.0648967551623,3470.274008521796,3051.0,7.275957614183426e-12,2137445.1504424773,-32347630.597697515,3.637978807091713e-12,917083.7463126846,-10065955.22567677,1293562158.7299242,1532470.9288757779,-2100642.7800179534,770185611.6068738,-12760598618.298693,12.232289049902922,7569,0.8304306457920824,62.326991351957474,-1,0.2173076923076923,0.08175084777022466,0.3942500145100488,0.04304860861383174,0.006430901877402125,0.00474924912449131,2.5832532307379472e-05,0.0007009461010541155,-4.643844155549864e-06,917.9415568896634,284.9152373804957,700.5719929342764,-300.5846431703325,-300.5846431703325,502.2848013358826,121.19020137880213,135.79396157414365,17.0,4.072872805345651,2.8284271247461903,65.01499155908877,67.51772950927727,nan,nan,0.2296204499948464,-0.06291250179849167,nan,0.09852004037047937,-0.019577150305531265,0.04554709465142814,0.16462956451520244,-0.004085513845495529,0.027118694462637302,-0.00813435873692303,0.003436672485486526,0.032547722107395705,-0.0028466594151419574,0.009581199558263368,54.1272044176099,684.8254685319159,0.40309155766944116,3051.0,216819.0,17545665.0,1518327879.0,153386.0,11817444.0,1002369880.0,89374405476.0,9243800.0,747020002.0,64650994098.0,5818488431578.0,678.0648967551623,3470.274008521796,0,65,65,67
3,66,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/136-3-4_slice1.tif,0,136-3-4,0,slice1.tif,2109,6324,194,3640,132,3538,164.78852536747274,3589.023707918445,2109.0,3.90087961932295e-12,564821.6823138928,-1267777.6810697068,9.094947017729282e-13,-159175.42626837365,-496398.1120110908,-85993524.87159726,964200.814604078,11838445.699680813,329589782.811504,4893813268.668265,8.161239239324841,4261,0.7076585571322773,51.819515627285234,0,0.33349146110056926,0.12253041121273728,0.34376425469071015,0.013185181571717016,0.032432466078315514,0.002820597599039491,-2.118118405323312e-05,-0.00013922980893051377,1.670756987109085e-05,483.58421011249845,241.41460303020938,267.8149276026044,75.47436048761197,75.47436048761197,457.18388554010335,87.96219279781499,101.01980003939822,13.892443989449804,3.6282502972445485,2.8284271247461903,60.05531041594712,62.15008969006682,nan,nan,0.12698668923783993,-0.006206569923020292,nan,-0.035786799662215256,-0.0024301812832455863,-0.009167185338066893,0.21677756545287025,0.05795664501125404,0.035135327096752274,0.011360027037931127,-0.009508299667095621,-0.00916099887583831,-0.0030500625489045695,-0.00236712169480498,-19.279426601799674,465.07315985291854,0.4949542360948134,2109.0,69151.0,2832181.0,128634601.0,107609.0,3369165.0,133573723.0,5915209815.0,6454811.0,207238739.0,8400020361.0,378226924553.0,164.78852536747274,3589.023707918445,0,66,66,68
3,67,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/136-3-4_slice1.tif,0,136-3-4,0,slice1.tif,1451,2478,1480,3632,1438,3573,1459.8766368022054,3608.4424534803584,1451.0,5.826450433232822e-13,162414.9179875947,-394622.20493483136,-7.183587058534613e-12,-51235.80082701585,149298.95954784792,-9186735.617473772,233321.9448656098,703574.2999737329,20105069.057322234,23929109.62659776,1.672098314388701,1680,0.6920669000843547,42.982212360588434,1,0.5855528652138822,0.5980509587234337,0.1879627029972934,0.00350309941276806,0.0016258515894294208,0.0003405719943558665,2.45204815220563e-07,1.723824954621814e-05,-6.403224731226192e-08,179.30709998657701,93.42678206249566,111.93309303073374,35.31068285803987,35.31068285803987,160.80078901833892,53.56224042910483,59.0592922409336,19.0,6.4665189896995,5.385164807134504,38.15202383985577,38.663012208051384,nan,nan,0.07714203516935476,-0.004920542505486927,nan,-0.02433541203172975,0.0018616080577662309,-0.0030071769288673167,0.11082066782793863,0.008772864794470139,0.006581173372124226,0.00020563195088586867,-0.0199096441652675,-0.008818197251679627,-0.0011522146956256256,-0.0007284354143646021,-27.65901076347789,174.61017305526642,0.8636904761904762,1451.0,31743.0,856845.0,25456449.0,51427.0,1073814.0,28276254.0,829288350.0,2056021.0,42050554.0,1090572438.0,31602904018.0,1459.8766368022054,3608.4424534803584,0,67,67,69
3,68,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/136-3-4_slice1.tif,0,136-3-4,0,slice1.tif,2692,15048,618,3780,519,3628,572.5100297176821,3680.9765973254084,2692.0,-2.751221472863108e-11,1581484.729197622,-3055762.7887729364,-2.523847797419876e-11,-1837251.868127787,13051815.463922327,-2366646807.1349583,3437159.525631502,-47703533.46968208,4048276936.0834174,-86272405572.46198,14.420546870605405,7839,0.9493385613975563,58.5453743213506,0,0.1788942052099947,0.06934549771051907,0.6925263472350418,0.32266684026008374,0.173404663582428,0.12386064635640882,0.018102952129265073,0.06687829720014654,0.0013368643732193661,1696.7192213677822,167.5617053889501,587.475753788121,682.485835114334,682.485835114334,1276.8051729686113,164.7650070308757,171.54008277950666,10.770329614269007,3.1413112409569175,2.23606797749979,68.68354088145072,51.778251092743574,nan,nan,0.21823022057508215,-0.008127032549354766,nan,-0.25352371289536924,0.03471229163899296,-0.12131326265744724,0.4742961266599596,-0.1268711598464813,0.2075128750840969,-0.08523328232566355,0.29030483776539034,-0.3614552175126138,0.18962269246621535,-0.2111414156148517,-31.602799035441162,698.4467888754755,0.34341114938129863,2692.0,144049.0,9289551.0,663278977.0,142613.0,5793974.0,308557814.0,19084887434.0,10992311.0,345832650.0,15406117554.0,841054706790.0,572.5100297176821,3680.9765973254084,0,68,68,70
3,69,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/136-3-4_slice1.tif,0,136-3-4,0,slice1.tif,3807,25740,1818,3728,1653,3572,1712.5734173890203,3656.611767796165,3807.0,-1.4551915228366852e-11,4653947.229839768,114262728.40570517,5.093170329928398e-11,4571299.510900972,75684540.90712011,15621977551.889572,7225092.192802731,24966622.835362107,14528446141.271837,511820072997.1373,15.521269017871168,13928,0.9426443525506347,69.62200045105544,1,0.1479020979020979,0.0644277216539834,0.8196257045361257,0.4294028622426893,0.12751775719843078,0.024491497097653504,-0.0002456454490172144,-0.007365983777990124,-0.0013464763521645819,2807.498961773118,312.81609539591204,1222.4710348935562,-1200.7616261888554,-1200.7616261888554,1897.8440222754743,211.943349478982,222.19360926903366,17.46424919657298,3.831116310516757,2.8284271247461903,91.5069307162116,70.7464311915067,nan,nan,0.32111138295076336,0.12777544379780942,nan,0.31540888526106,0.08463499811332947,0.28313097138888804,0.49851432158536235,0.027919176772971517,0.2633119305853753,0.15034093454492028,-0.1004679455007891,0.2707378258663696,0.09021435786921528,0.2904824515215374,37.146293817040274,861.7077195258245,0.2733342906375646,3807.0,226796.0,18164960.0,1750914554.0,322117.0,23760910.0,2157309786.0,225966830458.0,34479981.0,2852628388.0,278166828320.0,30605579874496.0,1712.5734173890203,3656.611767796165,0,69,69,71
3,70,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/136-3-4_slice1.tif,0,136-3-4,0,slice1.tif,3361,11211,250,3749,149,3638,213.5376376078548,3696.117524546266,3361.0,5.7980287238024175e-12,1283585.4888426068,-17217220.81603012,5.431388672150206e-11,844950.633144897,-18049802.452896647,812259703.5175577,2500840.577804225,-10753546.783750204,873360737.3281205,-21158383572.41817,7.297908498502637,6993,0.8425836233672425,65.41680296265541,-1,0.2997948443492998,0.13702556015948636,0.33501403391837326,0.033990930933440335,0.007458634853031788,0.002552799667751823,1.1015538776774118e-05,0.00022688423709598264,-1.6553320188412093e-06,872.8186436652682,253.16352433438445,381.90582827807407,-251.39858171523267,-251.39858171523267,744.0763397215785,118.1740170200044,116.84605256490268,14.317821063276353,4.738756412441886,4.0,75.91581053426212,63.644452934644285,nan,nan,0.11362863084738888,-0.026290071563288813,nan,0.07479874493163721,-0.027561393517591782,0.021393870905392506,0.22138540307098437,-0.01642027581134048,0.02300319317494289,-0.009612640318662541,0.0005683222790253988,0.03272584005737276,-0.008353092543471342,0.007341366212226539,27.11718265547756,555.1858582251266,0.48062348062348065,3361.0,216911.0,15282509.0,1134758957.0,195333.0,13451281.0,979194025.0,73824894961.0,13853111.0,981506389.0,72099361589.0,5434033328533.0,213.5376376078548,3696.117524546266,0,70,70,72
3,71,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/136-3-4_slice1.tif,0,136-3-4,0,slice1.tif,2782,7245,1322,3756,1259,3641,1291.6189791516895,3703.7566498921638,2782.0,8.810729923425242e-12,445538.1179007909,-930698.1775881809,-9.990230864787009e-12,-306809.95111430646,-4209323.941898755,-80746785.18759711,2394156.251976995,376007.749170108,535161241.6715429,109401856.09789707,7.280037429949335,5672,0.9147791961548555,59.51598452057416,0,0.3839889579020014,0.1373619311194887,0.366908141880274,0.0696765587572247,0.0011136118762962303,0.00551243309465629,1.3367349699969075e-05,0.001370968190816987,-2.801869453822446e-06,877.5420044183129,143.19644629260935,160.15029399740857,110.2839507959405,110.2839507959405,860.5881567135136,118.49334188338604,118.68024266911489,17.204650534085253,5.130980123538494,3.605551275463989,59.75822226017524,47.86588702491316,nan,nan,0.057566604600075004,-0.0022799013166002954,nan,-0.03964196649746243,-0.010311445136812728,-0.0037501951134727594,0.309341537280199,0.0009210940593075567,0.02485497185768961,9.633292572823545e-05,-0.06392188118966828,-0.0307268255040097,-0.014409735050459341,-0.003130057167521181,-8.739608090086382,504.4873734152916,0.49047954866008464,2782.0,90746.0,3405580.0,139221842.0,174589.0,5388105.0,189497813.0,7265102721.0,13350777.0,397355995.0,13479037603.0,500327809303.0,1291.6189791516895,3703.7566498921638,0,71,71,73
3,72,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/136-3-4_slice1.tif,0,136-3-4,0,slice1.tif,5102,22440,1179,4031,1047,3861,1122.3510388083105,3938.825558604469,5102.0,5.820766091346741e-11,5977252.289494315,-125725356.26381199,4.3655745685100555e-11,-2514802.5754606035,52020613.50241083,-6688368671.81492,6280754.747157978,41247350.49699734,8512567625.411825,-126348868239.39587,24.632896352888967,16606,0.7632981021969434,80.59818954070123,-2,0.22736185383244206,0.040596119338711836,0.4709111328680221,0.03747006893458973,0.021621489222129822,0.004742769368984712,-2.5456363582327624e-05,0.0009158461861565507,-4.072619712461629e-05,1695.0961408388073,707.4924590538415,1171.550821147455,492.90524803226253,492.90524803226253,1231.0377787451937,164.68618112464966,192.96113598338914,17.88854381999832,3.578517183186714,2.8284271247461903,124.07912531960474,106.39492161217782,nan,nan,0.2296257979512848,-0.06761946638844187,nan,-0.09661020149593542,0.027978494002843243,-0.050361521362545944,0.2412853349167373,0.022184258716209312,0.06409722270901123,-0.013319249862815814,0.023774875672626317,-0.037566597956512016,0.017058393897175783,-0.025567050503233442,-43.273388399891324,1256.7037149124676,0.3072383475852102,5102.0,384441.0,34945281.0,3408222207.0,397066.0,27404533.0,2392670655.0,227482370107.0,37182638.0,2451565919.0,211154035301.0,19952502131033.0,1122.3510388083105,3938.825558604469,0,72,72,74
3,73,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/136-3-4_slice1.tif,0,136-3-4,0,slice1.tif,1994,5916,376,3955,308,3868,347.62086258776327,3913.9583751253763,1994.0,-3.510081114654895e-12,445155.372116349,-2595722.161163535,4.902744876744691e-12,-50633.468405215615,1912597.3830347618,-38669208.23651176,641465.5451354062,6565263.6731417915,170877152.34500885,2031306697.1906757,5.525377074855223,3443,0.5812739890784925,50.38689960894512,0,0.33705206220419204,0.18098312322443663,0.2732925248291905,0.0030864129042454634,0.020163399791841966,0.0010400642820243139,1.6668502357488177e-06,2.8460997544054814e-05,4.461714785096743e-06,327.8614746889079,217.08381982049804,223.24742834320415,25.392912941432105,25.392912941432105,321.6978661662018,72.427781928087,88.45903006477066,13.45362404707371,4.125007605935486,3.1622776601683795,64.34671708797582,58.93505847225375,nan,nan,0.11195959295045342,-0.014619930901490002,nan,-0.012734660452072269,0.010772355377897922,-0.004877416216969071,0.16133293187873707,0.03697764833520189,0.021553040053457866,0.005737695037493237,-0.03401448852394563,-0.012536124866418794,-0.0031448592515167617,-0.0021676470213421407,-13.643511704611036,372.0904037956216,0.5791460935230903,1994.0,79004.0,3575362.0,174338084.0,91641.0,3580262.0,162218142.0,7962506936.0,4853137.0,194196674.0,9056884830.0,456814058024.0,347.62086258776327,3913.9583751253763,0,73,73,75
3,74,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/136-3-4_slice1.tif,0,136-3-4,0,slice1.tif,2721,10320,1758,3957,1672,3837,1721.3167952958472,3905.5045938993017,2721.0,1.6342482922482304e-12,834388.9224549797,-8004395.96630371,-9.833911462919787e-12,-370168.9599411984,-10462043.782822996,-267925294.51714438,1947030.1925762584,23636354.513781153,715195759.5520349,15673080519.987274,8.872801743063517,5943,0.8056639771948819,58.859874288214186,1,0.2636627906976744,0.11270397208883533,0.375672453667122,0.0325825080273313,0.041835985624021826,0.015471305563141987,0.0003393718148180419,0.0027846547391428274,-0.00019938686383070347,756.6811328899029,265.5236135383361,306.64789505879446,136.04151412759956,136.04151412759956,715.5568513694445,110.03135065170493,122.0245876862528,17.46424919657298,4.775096899559882,3.1622776601683795,72.37240293013873,65.17958128596239,nan,nan,0.11269676407893953,-0.020725604671414915,nan,-0.049996881340536405,-0.027089137570233544,-0.01329927882997371,0.26297568958818246,0.06120108770084479,0.03550089528291516,0.014914354737006407,-0.09052481073810412,-0.06417725223802494,-0.03406611799500131,-0.01836025304601425,-16.819654704180618,550.8071785686863,0.4578495709237759,2721.0,134191.0,7452259.0,441815911.0,186401.0,8822531.0,463540839.0,25749715655.0,14716355.0,698683273.0,36318797777.0,1982044456309.0,1721.3167952958472,3905.5045938993017,0,74,74,76
3,75,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/136-3-4_slice1.tif,0,136-3-4,0,slice1.tif,3072,13289,1506,4008,1369,3911,1438.6490885416667,3958.8658854166665,3072.0,-1.4551915228366852e-11,2921429.717447916,20407608.231385916,1.8189894035458565e-11,268006.42447916605,46730003.11301339,-190768982.30833244,1428136.7447916665,-9995996.922600642,1812979822.1705985,-16303089510.646362,13.121797225745999,8686,0.7311283178190118,62.54112152357375,-1,0.2311686357137482,0.07620907279666853,0.4608966469488761,0.02826432952889102,0.07859438402537228,0.009248477601955353,-0.00024000057221372612,-0.0011253003541485105,6.762239332908013e-05,966.1695474614403,449.7049519655069,950.9862361484101,-87.2416746351452,-87.2416746351452,464.8882632785371,124.33307186498307,139.71399357258383,15.620499351813308,4.035442957318733,2.8284271247461903,92.46260291619178,84.8249917857238,nan,nan,0.3095658320795606,0.03901567096811891,nan,0.028398982628627993,0.08933934859610375,-0.006580276287413735,0.15133081486931552,-0.0191105455626453,0.06253589021147533,-0.010146019046395605,0.004747120061975453,0.011337366772438042,0.03053010067896354,-0.003464370558461347,80.12727913193815,711.7249634685274,0.3536725765599816,3072.0,213962.0,17823688.0,1668761066.0,147044.0,10509487.0,937209417.0,93350357269.0,8466528.0,605346691.0,56232540017.0,5812788147877.0,1438.6490885416667,3958.8658854166665,0,75,75,77
3,76,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/136-3-4_slice1.tif,0,136-3-4,0,slice1.tif,2008,4278,1896,4043,1850,3950,1877.7330677290836,3984.59312749004,2008.0,4.46931380793103e-12,273610.92430278886,-1293151.0523642476,2.029310053330846e-11,116619.91633466138,773806.2152942033,14642143.381811865,720180.5851593625,4559795.047455597,91713407.12142265,736792202.3140056,2.835370430275223,2911,0.8202579952757197,50.56347501733051,1,0.4693782141187471,0.35268760276340055,0.24647215655856441,0.015612772902812653,0.008848062382246162,0.004126270997290907,2.432049729465348e-05,0.0005135274283317977,5.488926511194477e-06,372.9089315523393,122.00715881725803,136.2604204695164,-58.077647577022596,-58.077647577022596,358.65566990008097,77.24340039665155,96.16652224137046,19.0,6.39278836106205,5.049509756796392,45.0,44.182740307456356,nan,nan,0.0678587751342213,-0.0071571478100483634,nan,0.02892313126345747,0.00428275215727446,0.0018084792489919562,0.1786133814243431,0.02523690258651525,0.011327699047085802,0.0020308228501238258,0.0573564680236601,0.02604192418840185,0.006013385514143168,0.0021751475195139897,13.788856177393807,267.4802307403552,0.6897973205084164,2008.0,55688.0,1818010.0,64301984.0,69463.0,2043042.0,70132914.0,2572514130.0,3123123.0,99242072.0,3575184440.0,135283391684.0,1877.7330677290836,3984.59312749004,0,76,76,78
3,77,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/136-3-4_slice1.tif,0,136-3-4,0,slice1.tif,3812,20824,1282,4147,1145,3995,1217.0432843651627,4076.224291710388,3812.0,0.0,4112401.8580797478,10839306.579704419,0.0,363554.9918677864,97060778.25752461,405219121.8182688,3478463.2305876175,-1344340.1151872948,4909191486.797594,34216008482.728638,17.223819758271407,14208,0.4748742404027681,69.66770517628983,0,0.18305800998847482,0.05805913055492637,0.5223787344561772,0.004406929792567863,0.10763539495654595,0.011152803118916763,-0.0003743452105962647,-0.00036549071833459786,9.582255427556635e-05,1122.1831261496254,869.1246095973223,1078.8042649737008,-95.37119408913598,-95.37119408913598,912.5034707732468,133.99600747184226,160.0312469488381,14.317821063276353,3.8510256918757815,2.8284271247461903,127.49389959900331,117.92367766295773,nan,nan,0.28300216814630136,0.012081455822037531,nan,0.025018676308797477,0.10818362742562464,0.007315285074579175,0.23937656630987592,-0.0014983971153504402,0.08862398953553662,0.010004473150823381,-0.003108406810450216,0.031920538900039444,0.05331967409057051,0.011772528740567594,65.5419471977551,908.3351365237938,0.26829954954954954,3812.0,274629.0,23897577.0,2325041115.0,309627.0,22670101.0,2090507935.0,215893575967.0,28627697.0,2120147969.0,204708054279.0,22107391827479.0,1217.0432843651627,4076.224291710388,0,77,77,79
3,78,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/136-3-4_slice1.tif,0,136-3-4,0,slice1.tif,2620,10300,665,4136,565,4033,616.3782442748092,4097.685114503817,2620.0,9.777068044058979e-12,1654060.1599236643,-5926361.138156014,-6.565414878423326e-12,1040509.0515267171,-11049632.597376322,1343223192.0916383,1333149.2194656502,-21501728.902282782,1437806974.315833,-41333779086.54913,7.839548004798682,5534,0.9093377313371895,57.75714334353913,0,0.2543689320388349,0.1275583744608602,0.4351741418608057,0.09409213425862346,0.029181585025459398,0.013937087452907398,0.0002613410002335183,0.004109963247607828,-0.00010344318539744698,971.9133054837682,168.24294619154264,631.3206717265895,-397.1408593613424,-397.1408593613424,508.83557994872143,124.70209656513515,126.25371281669304,17.46424919657298,4.505787900622819,3.1622776601683795,66.30923988493343,51.88339945555497,nan,nan,0.24096208844526315,-0.016866885024449954,nan,0.1515804806722681,-0.03144811432135414,0.0746868783387571,0.19421205341554254,-0.06119559385045172,0.07994599497506068,-0.04490043974234161,-0.05711450106918708,0.07891530016165188,-0.04941528495037038,0.0511587655126215,49.38322452118142,508.04372260139564,0.47343693530899894,2620.0,134611.0,8570137.0,604357645.0,169475.0,9747837.0,650229717.0,46973004591.0,12295659.0,744838537.0,51009019141.0,3738990704131.0,616.3782442748092,4097.685114503817,0,78,78,80
3,79,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/136-3-4_slice1.tif,0,136-3-4,0,slice1.tif,5157,24089,978,4322,869,4101,916.687415163855,4225.73938336242,5157.0,-4.922640073345974e-11,2266432.1132441345,3514114.439615846,-8.634515324956737e-11,1446622.8859802207,41554878.99348461,2106121718.9456189,16319795.731239093,82925595.148054,6675501048.2723875,125875153192.14705,25.143882288998245,17163,0.9334429311457623,81.03145273410341,0,0.2140811158620117,0.03977110569108701,0.6988709587587799,0.29107178483613183,0.11595134978553638,0.054186528160490126,0.00420920904436926,0.024220062720785494,0.000854739896473425,3193.167081830778,410.9104524882496,439.4865451316915,-280.5163633857322,-280.5163633857322,3164.590989187336,226.0324607424616,225.14217730136662,17.4928556845359,3.9097502958458428,2.8284271247461903,103.27769232311653,81.08370514358599,nan,nan,0.08522135837341319,0.001840022238740135,nan,0.05439526146708012,0.02175851207751947,0.01535649393290412,0.6136496003853668,0.04342059481986039,0.04867348853807482,0.012780564963337656,-0.2500959919268969,0.07071178193189022,0.03208803083537776,0.022573679294138466,5.816633569575872,1276.4966081312812,0.3004719454640797,5157.0,245924.0,13993912.0,887008184.0,643281.0,32123031.0,1925118245.0,128565159957.0,96562271.0,5048632395.0,314229254445.0,21688942359993.0,916.687415163855,4225.73938336242,0,79,79,81
3,80,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/136-3-4_slice1.tif,0,136-3-4,0,slice1.tif,1099,1677,614,4297,571,4258,593.0336669699727,4278.740673339399,1099.0,-1.3926637620897964e-12,120253.754322111,-124146.78054580229,2.7249313916399842e-12,-39663.40491355779,213159.02089499877,-8374792.2291536275,94899.09190172884,-33880.009827778085,8316569.993070414,-34041385.98571885,1.3140033977321428,1175,0.7470721279815632,37.40708836121763,1,0.6553369111508647,0.7610330397363617,0.178136006033974,0.004754374330230107,0.0004128816590091219,1.6542676509815024e-05,9.417594061242722e-10,8.162695296138243e-07,9.910771502135948e-10,135.7748434815594,59.99662714977805,109.42106853695269,36.09045033080781,36.09045033080781,86.35040209438476,46.608985139186956,45.60701700396552,13.92838827718412,5.630910467701362,5.0,31.71948970896695,30.982995891237646,nan,nan,0.09956421158958388,-0.0031005677863349627,nan,-0.032839354259151785,0.005323649881600425,-0.006309296891434327,0.07857179444439012,-0.0008461537754816356,0.006265434146773819,-0.0007735979504557246,-0.004340763609793269,-0.005135106393055076,0.0005271121512392588,-0.0008197376420857835,-53.86253425685706,134.71067811865476,0.9353191489361702,1099.0,24215.0,653799.0,19580705.0,22794.0,462572.0,12025530.0,354064574.0,567662.0,10828504.0,270482262.0,7745414662.0,593.0336669699727,4278.740673339399,0,80,80,82
3,81,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/136-3-4_slice1.tif,0,136-3-4,0,slice1.tif,2201,4992,452,4381,404,4277,432.2598818718764,4322.106769650159,2201.0,-1.1688428003253648e-12,176629.34756928674,-126296.92849580385,3.610267640397069e-11,-202001.0722398908,977564.3083336841,-45171699.638307616,1446433.909132213,-5384341.304882893,137965649.7627229,-1435015560.7164772,3.24667808185671,3233,0.9495780422101704,52.937701479778035,1,0.44090544871794873,0.30800713060782425,0.33503899794866276,0.07566067123783954,0.007336255316322562,0.00492040434271621,2.9438287246758933e-05,0.0012477199223115173,2.7051032259867543e-06,671.4192837319329,66.0015507530739,80.2495899905892,91.77695240340337,91.77695240340337,657.1712444944176,103.64703825826827,105.32331175955302,16.0,5.715903428651063,5.0,37.85496261979198,32.496535385317344,nan,nan,0.03646051339872292,-0.0005557029245402857,nan,-0.04169784298200971,0.004301255395021571,-0.00423649115530189,0.29857848454993985,-0.023690949934272496,0.01293930181142841,-0.00286870877239089,0.06152050520024385,-0.033810154586046325,0.007201243232292246,-0.003418470340405083,-8.824517574896154,299.66399692442883,0.6807918342097123,2201.0,62200.0,1934394.0,64522498.0,99280.0,2603640.0,76814776.0,2464140462.0,5924634.0,143821884.0,3982771136.0,121026014790.0,432.2598818718764,4322.106769650159,0,81,81,83
3,82,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/136-3-4_slice1.tif,0,136-3-4,0,slice1.tif,1733,3744,1365,4385,1293,4333,1323.009809578765,4356.064050778996,1733.0,7.403855306620244e-12,507618.833237161,3872370.4175821934,6.536993168992922e-13,-124233.08886324293,-1204520.0438422677,-74227127.8028715,196515.89036353145,-494959.3556101328,50934632.38955425,459982889.33350873,3.0648517685963794,2476,0.8499437354557633,46.97365358396169,1,0.46287393162393164,0.32628005381740643,0.2344545342125558,0.017574830080637524,0.003167160128084444,0.0007339661816532343,9.937345221499113e-07,8.433278602541823e-05,5.145505409196292e-07,318.0268411876085,88.28286660275072,292.9133486654132,71.68672179067681,71.68672179067681,113.39635912494603,71.33322829510618,73.81734213584231,15.264337522473747,5.084275551455086,4.242640687119285,40.58042996098335,37.583585055766186,nan,nan,0.16902097441743402,0.030972801338684824,nan,-0.04136567904828437,-0.009634243629431563,-0.014261557847235273,0.06543355979512176,-0.003958887228977418,0.009786276631643965,0.002122983933007669,0.007581288168008836,-0.006346657226497637,-1.4324164885672661e-05,-0.0016460743381786192,-70.69347916733622,258.35028842544403,0.6999192245557351,1733.0,52007.0,2068339.0,96409919.0,39970.0,1075259.0,39043333.0,1705285151.0,1118386.0,27336955.0,898948337.0,36395737975.0,1323.009809578765,4356.064050778996,0,82,82,84
